EmployeeID,TotalDays,PresentDays,AbsentDays,LateDays,AvgWorkingHours,TotalOvertimeHrs,AttendanceRate
3071,261,246,15,246,7.53,0.0,94.25
3072,261,243,18,242,9.87,210.34,93.1
3073,261,235,26,234,7.43,0.0,90.04
3074,261,234,27,234,7.5,0.0,89.66
3075,261,229,32,228,5.99,0.0,87.74
3076,261,235,26,234,6.85,0.0,90.04
3077,261,226,35,225,6.1,0.0,86.59
3078,261,244,17,244,7.7,0.0,93.49
3079,261,233,28,233,8.9,17.77,89.27
3080,261,230,31,227,10.91,438.5,88.12
3081,261,242,19,241,10.69,407.82,92.72
3082,261,240,21,239,7.14,0.0,91.95
3083,261,245,16,245,8.99,28.32,93.87
3084,261,227,34,226,7.44,0.0,86.97
3085,261,237,24,237,7.58,0.0,90.8
3086,261,236,25,236,6.6,0.0,90.42
3087,261,235,26,235,6.2,0.0,90.04
3088,261,237,24,236,6.49,0.0,90.8
3089,261,233,28,233,8.21,0.01,89.27
3090,261,242,19,241,6.79,0.0,92.72
3091,261,240,21,238,7.3,0.0,91.95
3092,261,242,19,242,6.8,0.0,92.72
3093,261,244,17,243,7.32,0.0,93.49
3094,261,236,25,236,6.21,0.0,90.42
3095,261,236,25,235,7.58,0.0,90.42
3096,261,233,28,233,6.62,0.0,89.27
3097,261,241,20,241,10.64,394.19,92.34
3098,261,232,29,229,6.2,0.0,88.89
3099,261,234,27,233,8.59,1.97,89.66
3100,261,232,29,232,6.01,0.0,88.89
3101,261,229,32,228,6.3,0.0,87.74
3102,261,242,19,241,7.91,0.0,92.72
3103,261,233,28,232,7.18,0.0,89.27
3104,261,228,33,226,6.6,0.0,87.36
3105,261,236,25,234,7.93,0.0,90.42
3106,261,240,21,240,6.71,0.0,91.95
3107,261,228,33,227,6.32,0.0,87.36
3108,261,230,31,229,7.22,0.0,88.12
3109,261,229,32,228,6.29,0.0,87.74
3110,261,240,21,240,7.2,0.0,91.95
3111,261,240,21,235,7.78,0.0,91.95
3112,261,231,30,231,6.78,0.0,88.51
3113,261,239,22,236,6.49,0.0,91.57
3114,261,236,25,235,7.71,0.0,90.42
3115,261,230,31,229,7.57,0.0,88.12
3116,261,242,19,242,9.19,58.57,92.72
3117,261,231,30,227,6.41,0.0,88.51
3118,261,241,20,241,8.49,1.55,92.34
3119,261,239,22,238,6.98,0.0,91.57
3120,261,238,23,237,6.5,0.0,91.19
3121,261,237,24,236,8.9,17.54,90.8
3122,261,237,24,235,6.61,0.0,90.8
3123,261,234,27,234,11.01,470.84,89.66
3124,261,228,33,227,7.8,0.0,87.36
3125,261,239,22,237,7.2,0.0,91.57
3126,261,233,28,230,6.43,0.0,89.27
3127,261,237,24,237,6.77,0.0,90.8
3128,261,229,32,227,7.42,0.0,87.74
3129,261,239,22,239,6.18,0.0,91.57
3130,261,239,22,236,6.01,0.0,91.57
3131,261,233,28,232,7.33,0.0,89.27
3132,261,239,22,239,7.07,0.0,91.57
3133,261,245,16,243,8.69,4.94,93.87
3134,261,231,30,229,10.8,415.03,88.51
3135,261,231,30,229,7.37,0.0,88.51
3136,261,237,24,235,9.18,56.75,90.8
3137,261,231,30,229,7.43,0.0,88.51
3138,261,229,32,229,7.41,0.0,87.74
3139,261,241,20,240,6.7,0.0,92.34
3140,261,235,26,234,9.2,59.38,90.04
3141,261,228,33,228,6.86,0.0,87.36
3142,261,229,32,229,9.29,72.91,87.74
3143,261,236,25,236,5.99,0.0,90.42
3144,261,229,32,227,6.29,0.0,87.74
3145,261,242,19,239,6.39,0.0,92.72
3146,261,232,29,231,8.7,5.24,88.89
3147,261,234,27,233,7.4,0.0,89.66
3148,261,233,28,233,6.24,0.0,89.27
3149,261,245,16,244,7.72,0.0,93.87
3150,261,236,25,235,7.51,0.0,90.42
3151,261,237,24,237,9.08,40.68,90.8
3152,261,240,21,237,5.98,0.0,91.95
3153,261,228,33,228,5.99,0.0,87.36
3154,261,233,28,233,6.01,0.0,89.27
3155,261,241,20,241,6.88,0.0,92.34
3156,261,247,14,246,10.81,447.3,94.64
3157,261,242,19,240,9.03,32.87,92.72
3158,261,240,21,237,7.41,0.0,91.95
3159,261,228,33,225,6.8,0.0,87.36
3160,261,237,24,231,6.81,0.0,90.8
3161,261,231,30,230,7.4,0.0,88.51
3162,261,237,24,235,10.79,424.61,90.8
3163,261,242,19,241,6.91,0.0,92.72
3164,261,244,17,243,8.94,23.02,93.49
3165,261,235,26,235,6.72,0.0,90.04
3166,261,234,27,234,7.89,0.0,89.66
3167,261,237,24,237,6.31,0.0,90.8
3168,261,240,21,240,7.89,0.0,91.95
3169,261,244,17,243,8.93,20.68,93.49
3170,261,239,22,238,7.15,0.0,91.57
3171,261,228,33,228,7.48,0.0,87.36
3172,261,237,24,236,8.69,4.85,90.8
3173,261,242,19,241,6.79,0.0,92.72
3174,261,238,23,236,9.06,34.24,91.19
3175,261,237,24,235,7.01,0.0,90.8
3176,261,241,20,240,6.72,0.0,92.34
3177,261,238,23,237,8.41,0.53,91.19
3178,261,230,31,230,6.51,0.0,88.12
3179,261,240,21,238,7.17,0.0,91.95
3180,261,242,19,240,8.71,7.15,92.72
3181,261,229,32,228,5.99,0.0,87.74
3182,261,239,22,238,7.3,0.0,91.57
3183,261,243,18,242,9.41,101.76,93.1
3184,261,237,24,236,7.32,0.0,90.8
3185,261,242,19,241,7.11,0.0,92.72
3186,261,244,17,244,7.38,0.0,93.49
3187,261,230,31,230,7.6,0.0,88.12
3188,261,231,30,229,9.99,228.9,88.51
3189,261,233,28,231,6.23,0.0,89.27
3190,261,241,20,241,6.8,0.0,92.34
3191,261,233,28,232,6.68,0.0,89.27
3192,261,227,34,227,7.48,0.0,86.97
3193,261,230,31,230,6.4,0.0,88.12
3194,261,239,22,238,10.7,405.32,91.57
3195,261,243,18,242,6.98,0.0,93.1
3196,261,244,17,242,8.59,2.05,93.49
3197,261,231,30,231,10.37,317.51,88.51
3198,261,229,32,224,6.72,0.0,87.74
3199,261,229,32,229,7.08,0.0,87.74
3200,261,236,25,235,7.68,0.0,90.42
3201,261,232,29,231,6.81,0.0,88.89
3202,261,234,27,233,7.77,0.0,89.66
3203,261,229,32,229,7.11,0.0,87.74
3204,261,236,25,233,8.89,16.18,90.42
3205,261,238,23,237,7.56,0.0,91.19
3206,261,236,25,234,9.11,42.92,90.42
3207,261,230,31,230,6.78,0.0,88.12
3208,261,228,33,227,7.51,0.0,87.36
3209,261,237,24,237,6.67,0.0,90.8
3210,261,232,29,231,7.88,0.0,88.89
3211,261,238,23,237,8.19,0.0,91.19
3212,261,228,33,228,7.2,0.0,87.36
3213,261,232,29,232,6.49,0.0,88.89
3214,261,228,33,226,7.87,0.0,87.36
3215,261,244,17,243,6.7,0.0,93.49
3216,261,243,18,243,8.61,3.94,93.1
3217,261,234,27,233,6.81,0.0,89.66
3218,261,238,23,237,7.72,0.0,91.19
3219,261,231,30,230,6.59,0.0,88.51
3220,261,228,33,226,7.4,0.0,87.36
3221,261,236,25,235,6.22,0.0,90.42
3222,261,233,28,231,7.4,0.0,89.27
3223,261,242,19,242,8.1,0.0,92.72
3224,261,238,23,237,6.01,0.0,91.19
3225,261,240,21,238,9.79,190.08,91.95
3226,261,232,29,232,6.09,0.0,88.89
3227,261,244,17,240,8.28,0.38,93.49
3228,261,242,19,241,7.52,0.0,92.72
3229,261,241,20,241,6.44,0.0,92.34
3230,261,234,27,233,9.95,221.23,89.66
3231,261,229,32,229,7.09,0.0,87.74
3232,261,230,31,228,6.4,0.0,88.12
3233,261,229,32,229,7.83,0.0,87.74
3234,261,229,32,228,6.31,0.0,87.74
3235,261,242,19,238,7.12,0.0,92.72
3236,261,243,18,242,8.8,10.43,93.1
3237,261,230,31,230,7.49,0.0,88.12
3238,261,241,20,241,7.09,0.0,92.34
3239,261,236,25,234,6.28,0.0,90.42
3240,261,231,30,231,7.13,0.0,88.51
3241,261,235,26,235,7.78,0.0,90.04
3242,261,245,16,245,10.9,465.22,93.87
3243,261,237,24,237,6.18,0.0,90.8
3244,261,234,27,234,6.0,0.0,89.66
3245,261,239,22,237,10.02,244.59,91.57
3246,261,243,18,242,7.71,0.0,93.1
3247,261,232,29,230,5.99,0.0,88.89
3248,261,243,18,243,8.02,0.0,93.1
3249,261,232,29,232,10.03,238.67,88.89
3250,261,240,21,238,7.77,0.0,91.95
3251,261,234,27,233,8.03,0.0,89.66
3252,261,231,30,231,7.42,0.0,88.51
3253,261,243,18,241,7.2,0.0,93.1
3254,261,228,33,226,7.12,0.0,87.36
3255,261,230,31,229,6.3,0.0,88.12
3256,261,229,32,228,6.16,0.0,87.74
3257,261,238,23,238,6.22,0.0,91.19
3258,261,229,32,229,8.9,17.02,87.74
3259,261,235,26,235,6.84,0.0,90.04
3260,261,241,20,239,9.53,129.5,92.34
3261,261,237,24,236,10.8,426.85,90.8
3262,261,241,20,239,6.86,0.0,92.34
3263,261,235,26,234,7.78,0.0,90.04
3264,261,239,22,238,7.16,0.0,91.57
3265,261,234,27,233,6.36,0.0,89.66
3266,261,232,29,231,7.91,0.0,88.89
3267,261,232,29,231,7.8,0.0,88.89
3268,261,244,17,244,7.98,0.0,93.49
3269,261,238,23,238,6.81,0.0,91.19
3270,261,235,26,235,6.11,0.0,90.04
3271,261,229,32,228,6.42,0.0,87.74
3272,261,234,27,233,10.67,390.45,89.66
3273,261,231,30,230,7.04,0.0,88.51
3274,261,243,18,243,7.96,0.0,93.1
3275,261,238,23,235,9.54,129.84,91.19
3276,261,239,22,238,7.69,0.0,91.57
3277,261,230,31,230,7.68,0.0,88.12
3278,261,232,29,231,8.93,19.33,88.89
3279,261,229,32,228,7.79,0.0,87.74
3280,261,240,21,239,10.51,362.13,91.95
3281,261,241,20,240,6.25,0.0,92.34
3282,261,244,17,242,6.59,0.0,93.49
3283,261,236,25,236,8.0,0.0,90.42
3284,261,237,24,234,6.9,0.0,90.8
3285,261,239,22,238,9.37,91.61,91.57
3286,261,241,20,241,6.6,0.0,92.34
3287,261,234,27,234,7.61,0.0,89.66
3288,261,238,23,237,7.58,0.0,91.19
3289,261,242,19,239,6.9,0.0,92.72
3290,261,228,33,227,6.29,0.0,87.36
3291,261,227,34,226,6.38,0.0,86.97
3292,261,243,18,243,7.3,0.0,93.1
3293,261,232,29,232,10.48,344.47,88.89
3294,261,231,30,231,7.01,0.0,88.51
3295,261,231,30,231,9.9,207.69,88.51
3296,261,232,29,232,6.88,0.0,88.89
3297,261,231,30,229,8.02,0.0,88.51
3298,261,232,29,232,7.3,0.0,88.89
3299,261,237,24,237,6.11,0.0,90.8
3300,261,235,26,234,6.29,0.0,90.04
3301,261,237,24,237,6.4,0.0,90.8
3302,261,235,26,235,5.99,0.0,90.04
3303,261,230,31,229,6.92,0.0,88.12
3304,261,234,27,233,9.69,161.91,89.66
3305,261,241,20,239,7.83,0.0,92.34
3306,261,229,32,228,6.4,0.0,87.74
3307,261,247,14,246,10.41,349.23,94.64
3308,261,240,21,239,8.5,0.85,91.95
3309,261,226,35,226,6.6,0.0,86.59
3310,261,236,25,234,7.59,0.0,90.42
3311,261,234,27,234,6.08,0.0,89.66
3312,261,228,33,228,6.34,0.0,87.36
3313,261,244,17,243,6.52,0.0,93.49
3314,261,247,14,244,10.97,486.38,94.64
3315,261,241,20,239,8.0,0.0,92.34
3316,261,238,23,238,7.63,0.0,91.19
3317,261,245,16,245,10.41,344.66,93.87
3318,261,238,23,237,8.79,8.63,91.19
3319,261,243,18,243,9.96,233.79,93.1
3320,261,236,25,235,7.89,0.0,90.42
3321,261,228,33,226,7.81,0.0,87.36
3322,261,232,29,230,7.49,0.0,88.89
3323,261,229,32,229,7.59,0.0,87.74
3324,261,244,17,244,6.82,0.0,93.49
3325,261,238,23,237,7.01,0.0,91.19
3326,261,229,32,229,9.61,140.93,87.74
3327,261,233,28,232,10.1,255.63,89.27
3328,261,235,26,233,9.38,91.88,90.04
3329,261,232,29,231,6.39,0.0,88.89
3330,261,236,25,236,7.07,0.0,90.42
3331,261,243,18,243,7.37,0.0,93.1
3332,261,239,22,237,6.7,0.0,91.57
3333,261,229,32,229,7.62,0.0,87.74
3334,261,241,20,241,10.68,406.01,92.34
3335,261,241,20,239,8.35,0.08,92.34
3336,261,240,21,239,6.63,0.0,91.95
3337,261,231,30,231,6.91,0.0,88.51
3338,261,238,23,238,9.4,99.21,91.19
3339,261,246,15,246,10.01,247.71,94.25
3340,261,242,19,241,6.39,0.0,92.72
3341,261,229,32,229,9.78,179.41,87.74
3342,261,230,31,228,6.4,0.0,88.12
3343,261,243,18,241,10.47,357.64,93.1
3344,261,232,29,231,6.6,0.0,88.89
3345,261,233,28,232,7.09,0.0,89.27
3346,261,241,20,240,7.89,0.0,92.34
3347,261,247,14,247,10.33,328.55,94.64
3348,261,243,18,241,8.5,2.12,93.1
3349,261,231,30,229,9.8,185.12,88.51
3350,261,234,27,233,10.4,328.01,89.66
3351,261,237,24,237,7.7,0.0,90.8
3352,261,234,27,232,10.71,399.69,89.66
3353,261,235,26,235,7.71,0.0,90.04
3354,261,245,16,244,7.69,0.0,93.87
3355,261,226,35,226,6.92,0.0,86.59
3356,261,236,25,236,10.56,367.24,90.42
3357,261,237,24,236,8.33,0.23,90.8
3358,261,241,20,238,6.08,0.0,92.34
3359,261,239,22,239,10.39,332.11,91.57
3360,261,242,19,241,7.0,0.0,92.72
3361,261,238,23,237,6.72,0.0,91.19
3362,261,233,28,233,7.06,0.0,89.27
3363,261,230,31,230,6.51,0.0,88.12
3364,261,231,30,231,7.08,0.0,88.51
3365,261,243,18,242,7.07,0.0,93.1
3366,261,241,20,238,8.87,16.95,92.34
3367,261,231,30,230,6.11,0.0,88.51
3368,261,245,16,243,7.58,0.0,93.87
3369,261,242,19,241,10.65,399.94,92.72
3370,261,242,19,240,7.1,0.0,92.72
3371,261,244,17,244,10.62,395.14,93.49
3372,261,237,24,236,6.09,0.0,90.8
3373,261,228,33,228,8.3,0.0,87.36
3374,261,240,21,237,8.1,0.0,91.95
3375,261,240,21,240,7.91,0.0,91.95
3376,261,243,18,242,9.8,194.54,93.1
3377,261,242,19,242,6.02,0.0,92.72
3378,261,233,28,233,6.33,0.0,89.27
3379,261,234,27,233,6.32,0.0,89.66
3380,261,243,18,242,7.6,0.0,93.1
3381,261,229,32,229,6.38,0.0,87.74
3382,261,226,35,223,6.98,0.0,86.59
3383,261,230,31,230,7.47,0.0,88.12
3384,261,238,23,236,6.52,0.0,91.19
3385,261,231,30,231,8.01,0.0,88.51
3386,261,233,28,232,8.08,0.0,89.27
3387,261,237,24,236,7.34,0.0,90.8
3388,261,230,31,230,6.5,0.0,88.12
3389,261,240,21,238,9.51,123.76,91.95
3390,261,245,16,243,10.08,264.37,93.87
3391,261,228,33,227,6.83,0.0,87.36
3392,261,245,16,244,8.2,0.0,93.87
3393,261,233,28,231,7.88,0.0,89.27
3394,261,239,22,239,10.33,316.68,91.57
3395,261,229,32,229,7.48,0.0,87.74
3396,261,244,17,242,7.01,0.0,93.49
3397,261,241,20,239,7.39,0.0,92.34
3398,261,237,24,236,8.98,23.66,90.8
3399,261,243,18,241,7.86,0.0,93.1
3400,261,243,18,242,7.1,0.0,93.1
3401,261,242,19,241,8.71,5.73,92.72
3402,261,241,20,241,8.01,0.0,92.34
3403,261,234,27,232,10.49,348.95,89.66
3404,261,233,28,231,9.49,114.55,89.27
3405,261,233,28,233,7.69,0.0,89.27
3406,261,242,19,241,6.92,0.0,92.72
3407,261,231,30,231,6.59,0.0,88.51
3408,261,239,22,238,9.32,82.1,91.57
3409,261,241,20,240,6.31,0.0,92.34
3410,261,237,24,236,6.33,0.0,90.8
3411,261,227,34,227,6.6,0.0,86.97
3412,261,231,30,231,9.6,138.51,88.51
3413,261,236,25,236,10.12,264.38,90.42
3414,261,232,29,232,8.32,0.21,88.89
3415,261,244,17,243,7.59,0.0,93.49
3416,261,242,19,241,7.9,0.0,92.72
3417,261,242,19,240,7.31,0.0,92.72
3418,261,243,18,243,8.02,0.0,93.1
3419,261,226,35,226,6.5,0.0,86.59
3420,261,235,26,235,6.91,0.0,90.04
3421,261,229,32,227,7.14,0.0,87.74
3422,261,228,33,227,7.31,0.0,87.36
3423,261,239,22,239,6.88,0.0,91.57
3424,261,232,29,230,8.01,0.0,88.89
3425,261,236,25,233,6.23,0.0,90.42
3426,261,234,27,232,10.12,262.29,89.66
3427,261,230,31,229,6.6,0.0,88.12
3428,261,235,26,235,8.6,3.03,90.04
3429,261,236,25,236,6.3,0.0,90.42
3430,261,235,26,234,8.41,0.36,90.04
3431,261,239,22,237,7.71,0.0,91.57
3432,261,235,26,235,6.01,0.0,90.04
3433,261,246,15,246,10.9,468.14,94.25
3434,261,235,26,235,6.48,0.0,90.04
3435,261,244,17,244,7.8,0.0,93.49
3436,261,243,18,242,10.8,437.87,93.1
3437,261,239,22,239,7.58,0.0,91.57
3438,261,240,21,238,7.39,0.0,91.95
3439,261,242,19,242,7.18,0.0,92.72
3440,261,234,27,234,7.11,0.0,89.66
3441,261,232,29,232,8.11,0.0,88.89
3442,261,235,26,235,6.69,0.0,90.04
3443,261,242,19,241,7.78,0.0,92.72
3444,261,232,29,232,6.07,0.0,88.89
3445,261,239,22,239,8.2,0.0,91.57
3446,261,235,26,234,9.21,58.46,90.04
3447,261,230,31,228,7.79,0.0,88.12
3448,261,228,33,227,7.59,0.0,87.36
3449,261,239,22,237,9.58,140.38,91.57
3450,261,244,17,242,7.28,0.0,93.49
3451,261,243,18,243,6.09,0.0,93.1
3452,261,234,27,233,7.71,0.0,89.66
3453,261,242,19,241,7.39,0.0,92.72
3454,261,240,21,240,7.61,0.0,91.95
3455,261,236,25,233,6.92,0.0,90.42
3456,261,232,29,231,6.63,0.0,88.89
3457,261,235,26,235,6.1,0.0,90.04
3458,261,229,32,228,7.89,0.0,87.74
3459,261,232,29,230,9.08,38.02,88.89
3460,261,238,23,238,6.6,0.0,91.19
3461,261,241,20,239,10.99,479.72,92.34
3462,261,230,31,230,8.7,6.11,88.12
3463,261,233,28,232,7.38,0.0,89.27
3464,261,230,31,230,7.52,0.0,88.12
3465,261,241,20,239,6.19,0.0,92.34
3466,261,241,20,240,7.91,0.0,92.34
3467,261,229,32,228,7.32,0.0,87.74
3468,261,241,20,241,7.9,0.0,92.34
3469,261,236,25,235,7.99,0.06,90.42
3470,261,233,28,232,6.68,0.0,89.27
3471,261,237,24,235,6.56,0.0,90.8
3472,261,243,18,241,6.18,0.0,93.1
3473,261,238,23,236,6.37,0.0,91.19
3474,261,239,22,239,9.82,195.86,91.57
3475,261,241,20,240,7.78,0.0,92.34
3476,261,237,24,235,6.73,0.0,90.8
3477,261,228,33,227,6.67,0.0,87.36
3478,261,237,24,235,10.62,384.52,90.8
3479,261,241,20,239,10.94,467.75,92.34
3480,261,236,25,235,7.83,0.0,90.42
3481,261,246,15,246,10.2,295.19,94.25
3482,261,235,26,234,6.82,0.0,90.04
3483,261,233,28,231,6.3,0.0,89.27
3484,261,235,26,234,10.51,354.75,90.04
3485,261,243,18,243,8.02,0.0,93.1
3486,261,240,21,238,7.08,0.0,91.95
3487,261,234,27,233,6.17,0.0,89.66
3488,261,229,32,228,6.01,0.0,87.74
3489,261,229,32,229,7.99,0.0,87.74
3490,261,242,19,240,10.69,408.98,92.72
3491,261,226,35,225,6.33,0.0,86.59
3492,261,227,34,227,6.9,0.0,86.97
3493,261,230,31,228,6.39,0.0,88.12
3494,261,234,27,232,7.41,0.0,89.66
3495,261,229,32,229,7.08,0.0,87.74
3496,261,237,24,237,7.18,0.0,90.8
3497,261,230,31,229,6.02,0.0,88.12
3498,261,247,14,243,10.47,362.79,94.64
3499,261,229,32,229,6.19,0.0,87.74
3500,261,237,24,237,7.2,0.0,90.8
3501,261,229,32,227,6.6,0.0,87.74
3502,261,237,24,234,7.49,0.0,90.8
3503,261,227,34,226,6.62,0.0,86.97
3504,261,238,23,236,7.22,0.0,91.19
3505,261,235,26,233,7.98,0.0,90.04
3506,261,233,28,233,7.09,0.0,89.27
3507,261,227,34,226,7.2,0.0,86.97
3508,261,244,17,244,10.9,463.67,93.49
3509,261,234,27,234,6.5,0.0,89.66
3510,261,239,22,237,10.68,400.62,91.57
3511,261,241,20,240,7.01,0.0,92.34
3512,261,241,20,240,8.98,27.06,92.34
3513,261,235,26,235,8.1,0.0,90.04
3514,261,231,30,230,7.13,0.0,88.51
3515,261,229,32,228,7.97,0.0,87.74
3516,261,239,22,236,7.36,0.0,91.57
3517,261,233,28,231,7.09,0.0,89.27
3518,261,232,29,230,6.8,0.0,88.89
3519,261,238,23,238,6.77,0.0,91.19
3520,261,235,26,235,6.72,0.0,90.04
3521,261,229,32,228,8.05,0.0,87.74
3522,261,229,32,229,7.71,0.0,87.74
3523,261,227,34,227,7.12,0.0,86.97
3524,261,234,27,233,7.94,0.0,89.66
3525,261,245,16,245,10.34,327.96,93.87
3526,261,233,28,231,7.47,0.0,89.27
3527,261,235,26,235,7.69,0.0,90.04
3528,261,246,15,243,10.46,360.14,94.25
3529,261,234,27,233,6.91,0.0,89.66
3530,261,238,23,238,7.52,0.0,91.19
3531,261,240,21,239,7.96,0.0,91.95
3532,261,232,29,231,7.49,0.0,88.89
3533,261,240,21,240,6.59,0.0,91.95
3534,261,237,24,236,6.29,0.0,90.8
3535,261,230,31,230,7.51,0.0,88.12
3536,261,232,29,230,7.31,0.0,88.89
3537,261,236,25,236,8.79,10.05,90.42
3538,261,229,32,227,6.83,0.0,87.74
3539,261,232,29,230,6.68,0.0,88.89
3540,261,247,14,246,10.41,347.91,94.64
3541,261,241,20,239,6.03,0.0,92.34
3542,261,241,20,240,8.91,17.99,92.34
3543,261,245,16,245,9.88,215.45,93.87
3544,261,232,29,231,5.99,0.0,88.89
3545,261,234,27,230,6.2,0.0,89.66
3546,261,246,15,245,7.8,0.0,94.25
3547,261,244,17,244,7.18,0.0,93.49
3548,261,243,18,241,7.51,0.0,93.1
3549,261,235,26,234,6.81,0.0,90.04
3550,261,234,27,232,7.17,0.0,89.66
3551,261,235,26,234,7.15,0.0,90.04
3552,261,240,21,239,7.31,0.0,91.95
3553,261,245,16,244,8.49,2.86,93.87
3554,261,236,25,234,6.6,0.0,90.42
3555,261,227,34,227,6.02,0.0,86.97
3556,261,238,23,237,6.61,0.0,91.19
3557,261,235,26,235,6.02,0.0,90.04
3558,261,245,16,245,7.61,0.0,93.87
3559,261,229,32,229,6.3,0.0,87.74
3560,261,237,24,236,6.22,0.0,90.8
3561,261,244,17,242,7.49,0.0,93.49
3562,261,245,16,243,8.6,2.54,93.87
3563,261,243,18,243,7.29,0.0,93.1
3564,261,228,33,227,8.41,0.52,87.36
3565,261,239,22,239,7.99,0.0,91.57
3566,261,228,33,228,6.13,0.0,87.36
3567,261,230,31,229,7.32,0.0,88.12
3568,261,243,18,242,8.02,0.0,93.1
3569,261,235,26,235,9.19,56.43,90.04
3570,261,239,22,238,9.46,113.06,91.57
3571,261,241,20,241,9.81,195.64,92.34
3572,261,236,25,235,9.16,48.76,90.42
3573,261,242,19,241,6.28,0.0,92.72
3574,261,243,18,243,6.01,0.0,93.1
3575,261,238,23,236,8.41,0.38,91.19
3576,261,232,29,232,7.38,0.0,88.89
3577,261,243,18,242,7.7,0.0,93.1
3578,261,237,24,237,8.62,3.57,90.8
3579,261,226,35,226,7.31,0.0,86.59
3580,261,229,32,229,7.38,0.0,87.74
3581,261,231,30,230,6.57,0.0,88.51
3582,261,230,31,230,6.68,0.0,88.12
3583,261,229,32,228,6.06,0.0,87.74
3584,261,231,30,227,6.08,0.0,88.51
3585,261,239,22,239,7.99,0.0,91.57
3586,261,234,27,232,8.77,7.65,89.66
3587,261,243,18,243,6.17,0.0,93.1
3588,261,239,22,237,6.87,0.0,91.57
3589,261,237,24,235,6.0,0.0,90.8
3590,261,228,33,228,7.02,0.0,87.36
3591,261,242,19,242,10.97,477.88,92.72
3592,261,239,22,238,10.77,423.55,91.57
3593,261,241,20,240,7.48,0.0,92.34
3594,261,245,16,243,9.22,63.4,93.87
3595,261,236,25,236,8.7,6.27,90.42
3596,261,232,29,231,9.92,213.67,88.89
3597,261,236,25,236,9.59,138.36,90.42
3598,261,240,21,240,7.57,0.0,91.95
3599,261,231,30,229,6.89,0.0,88.51
3600,261,242,19,241,8.9,19.1,92.72
3601,261,236,25,236,11.02,475.95,90.42
3602,261,239,22,238,6.61,0.0,91.57
3603,261,237,24,237,6.78,0.0,90.8
3604,261,233,28,231,10.41,328.83,89.27
3605,261,233,28,231,7.8,0.0,89.27
3606,261,245,16,244,7.5,0.0,93.87
3607,261,233,28,231,10.49,346.31,89.27
3608,261,231,30,230,9.39,93.18,88.51
3609,261,231,30,230,6.4,0.0,88.51
3610,261,235,26,235,10.61,377.58,90.04
3611,261,234,27,233,6.0,0.0,89.66
3612,261,237,24,237,9.69,164.46,90.8
3613,261,228,33,227,6.99,0.0,87.36
3614,261,234,27,233,9.52,123.34,89.66
3615,261,241,20,240,8.42,0.74,92.34
3616,261,237,24,236,6.85,0.0,90.8
3617,261,237,24,237,8.02,0.0,90.8
3618,261,227,34,227,6.81,0.0,86.97
3619,261,236,25,233,6.01,0.0,90.42
3620,261,230,31,227,8.41,0.31,88.12
3621,261,227,34,225,6.0,0.0,86.97
3622,261,235,26,235,6.47,0.0,90.04
3623,261,242,19,240,7.71,0.0,92.72
3624,261,232,29,232,6.2,0.0,88.89
3625,261,234,27,234,6.69,0.0,89.66
3626,261,238,23,238,7.7,0.0,91.19
3627,261,237,24,237,8.0,0.0,90.8
3628,261,247,14,246,10.39,343.15,94.64
3629,261,233,28,232,9.79,184.55,89.27
3630,261,233,28,233,10.05,243.68,89.27
3631,261,235,26,235,10.37,321.11,90.04
3632,261,226,35,226,5.98,0.0,86.59
3633,261,231,30,230,10.11,257.45,88.51
3634,261,245,16,243,7.8,0.0,93.87
3635,261,230,31,230,9.08,36.29,88.12
3636,261,232,29,232,6.03,0.0,88.89
3637,261,235,26,231,9.7,164.28,90.04
3638,261,238,23,237,6.59,0.0,91.19
3639,261,229,32,229,7.95,0.0,87.74
3640,261,238,23,237,7.24,0.0,91.19
3641,261,232,29,230,7.41,0.0,88.89
3642,261,231,30,230,6.01,0.0,88.51
3643,261,241,20,237,7.69,0.0,92.34
3644,261,246,15,246,9.54,133.04,94.25
3645,261,246,15,245,9.52,128.44,94.25
3646,261,244,17,243,6.6,0.0,93.49
3647,261,228,33,227,7.22,0.0,87.36
3648,261,243,18,243,6.36,0.0,93.1
3649,261,235,26,234,8.51,1.03,90.04
3650,261,241,20,240,6.07,0.0,92.34
3651,261,227,34,225,6.13,0.0,86.97
3652,261,231,30,231,7.62,0.0,88.51
3653,261,234,27,234,7.09,0.0,89.66
3654,261,239,22,238,7.49,0.0,91.57
3655,261,243,18,242,7.89,0.0,93.1
3656,261,243,18,241,7.24,0.0,93.1
3657,261,239,22,239,7.43,0.0,91.57
3658,261,239,22,234,8.67,4.65,91.57
3659,261,232,29,231,10.39,322.63,88.89
3660,261,232,29,232,6.38,0.0,88.89
3661,261,233,28,230,6.53,0.0,89.27
3662,261,238,23,237,7.18,0.0,91.19
3663,261,243,18,243,7.71,0.0,93.1
3664,261,242,19,242,9.08,41.01,92.72
3665,261,239,22,238,6.45,0.0,91.57
3666,261,238,23,236,7.9,0.0,91.19
3667,261,226,35,224,6.68,0.0,86.59
3668,261,248,13,248,10.9,472.12,95.02
3669,261,233,28,231,10.29,300.02,89.27
3670,261,227,34,227,7.07,0.0,86.97
3671,261,248,13,246,10.69,418.9,95.02
3672,261,241,20,240,10.4,337.19,92.34
3673,261,229,32,229,7.78,0.0,87.74
3674,261,247,14,246,10.38,341.68,94.64
3675,261,229,32,225,6.59,0.0,87.74
3676,261,240,21,239,7.19,0.0,91.95
