EmployeeID,ProjectID,RoleInProject,HoursWorked,CompletionStatus,ProjectScore
1552,3,Analyst,146.6,Completed,7.6
1553,3,Manager,224.8,In Progress,9.24
1553,13,Manager,60.9,In Progress,5.22
1554,5,Manager,324.9,Delayed,7.49
1554,4,Coordinator,70.3,In Progress,6.22
1555,5,Analyst,229.6,Delayed,5.81
1556,2,Developer,311.8,Delayed,5.83
1556,3,Analyst,195.3,In Progress,6.85
1557,12,Manager,160.2,In Progress,6.16
1558,1,Lead,364.4,Completed,7.32
1559,12,Analyst,155.1,Delayed,8.72
1559,14,Manager,142.2,Completed,5.47
1559,8,Manager,112.9,In Progress,6.19
1560,8,Developer,364.2,Delayed,6.78
1561,3,Lead,63.8,In Progress,5.67
1562,9,Analyst,107.0,Completed,8.24
1563,14,Coordinator,44.5,Delayed,8.3
1564,14,QA,373.7,Delayed,7.37
1564,9,Developer,275.1,Completed,7.44
1564,10,Coordinator,391.7,In Progress,8.5
1565,3,Manager,228.1,Completed,5.18
1565,13,Manager,375.8,Delayed,8.19
1566,5,Developer,132.5,Completed,9.38
1566,1,Designer,285.4,In Progress,9.85
1566,11,Analyst,350.5,Completed,6.99
1567,12,Developer,262.8,Completed,6.75
1567,8,Designer,374.6,In Progress,7.91
1567,10,Manager,61.7,Completed,8.2
1568,7,Manager,220.1,In Progress,5.72
1569,1,Developer,266.0,Delayed,5.51
1570,8,Coordinator,198.1,Delayed,7.89
1570,12,Developer,374.6,In Progress,5.78
1571,11,QA,162.4,Delayed,8.56
1572,3,Designer,217.7,Completed,8.25
1572,14,Developer,363.5,Delayed,6.88
1572,15,Lead,376.8,Completed,5.18
1573,9,Designer,292.0,Completed,6.1
1573,2,Lead,243.0,Completed,5.78
1574,10,Lead,120.6,Completed,9.4
1574,9,Coordinator,156.1,In Progress,8.16
1574,7,Coordinator,393.4,In Progress,8.08
1575,7,QA,183.4,Completed,5.45
1575,5,Designer,340.6,Delayed,6.05
1575,4,Coordinator,267.8,In Progress,7.77
1576,8,Developer,209.8,In Progress,6.27
1576,15,QA,323.3,Delayed,6.85
1576,14,Designer,191.8,Completed,7.24
1577,6,Analyst,334.5,Completed,7.61
1577,8,Coordinator,296.1,In Progress,5.96
1578,3,QA,159.2,In Progress,7.26
1578,15,QA,108.5,Completed,5.14
1578,4,Analyst,233.5,Completed,5.56
1579,14,Lead,297.2,Completed,8.29
1580,1,Manager,220.0,Delayed,8.07
1581,7,Lead,334.2,In Progress,7.01
1582,4,QA,92.2,In Progress,6.67
1582,5,Manager,361.8,Delayed,6.38
1582,10,Manager,131.9,Delayed,9.02
1583,5,Analyst,277.3,Completed,5.28
1583,2,Lead,314.4,Completed,7.79
1584,4,QA,236.2,Delayed,9.82
1584,10,Analyst,57.7,Completed,9.29
1585,4,Coordinator,193.2,Delayed,5.47
1585,3,Developer,157.7,Delayed,9.7
1586,7,QA,190.4,In Progress,5.38
1586,8,Developer,177.4,Completed,8.52
1586,1,Analyst,181.9,In Progress,5.1
1587,15,Designer,277.9,Delayed,9.33
1588,9,Designer,95.5,Delayed,9.87
1589,1,Analyst,125.2,Delayed,6.03
1590,5,Manager,328.3,Delayed,8.47
1590,12,Designer,155.7,In Progress,5.72
1591,5,Coordinator,222.7,In Progress,5.58
1591,4,QA,277.5,Completed,6.57
1591,8,Lead,190.6,Delayed,9.84
1592,14,Analyst,56.3,Delayed,6.49
1592,4,Analyst,275.9,In Progress,9.45
1592,15,Analyst,174.7,Completed,8.8
1593,2,Developer,283.6,In Progress,5.52
1593,9,QA,208.2,In Progress,6.06
1594,14,QA,391.0,Completed,9.16
1594,6,Analyst,341.8,Completed,8.86
1594,12,Developer,395.7,Delayed,8.03
1595,15,Developer,256.5,In Progress,8.5
1595,3,Analyst,323.6,Delayed,9.53
1595,7,Developer,61.8,Completed,9.07
1596,8,Developer,119.2,Delayed,9.56
1597,15,Developer,124.7,Completed,9.85
1597,12,Developer,99.8,In Progress,5.26
1597,8,Manager,235.8,Delayed,5.31
1598,8,Developer,373.2,Completed,8.26
1599,1,Manager,285.4,Completed,8.41
1599,5,QA,352.2,Completed,9.98
1600,7,Developer,110.9,Delayed,6.8
1600,8,Analyst,280.7,Delayed,8.25
1600,11,QA,389.9,Delayed,5.07
1601,11,Designer,236.7,In Progress,9.27
1602,13,Designer,375.5,In Progress,7.9
1602,3,QA,65.2,Delayed,5.21
1603,14,Designer,382.3,In Progress,5.01
1603,9,Designer,340.0,Completed,8.57
1604,13,Developer,313.7,Delayed,5.4
1605,10,Analyst,163.0,In Progress,6.46
1605,7,Designer,51.0,Delayed,8.13
1605,8,Manager,130.2,Completed,9.49
1606,10,Developer,102.6,Delayed,9.45
1606,2,Coordinator,306.7,Delayed,6.92
1606,14,QA,293.2,In Progress,7.62
1607,15,Designer,311.4,Completed,8.73
1608,5,Developer,92.1,In Progress,6.72
1608,2,Analyst,174.6,Delayed,7.18
1609,8,Manager,91.1,Delayed,5.0
1609,4,Analyst,50.2,In Progress,9.38
1610,14,Analyst,115.6,In Progress,9.42
1610,5,Lead,246.0,Delayed,9.41
1611,4,Designer,309.2,Completed,8.08
1611,9,Analyst,214.4,Completed,8.36
1611,1,Analyst,129.1,In Progress,7.03
1612,13,Designer,346.8,Completed,8.63
1613,11,Designer,77.4,In Progress,8.45
1613,5,QA,104.7,Completed,7.09
1614,15,Manager,250.3,In Progress,9.62
1614,13,Lead,277.6,In Progress,8.38
1614,10,QA,133.9,Delayed,7.06
1615,12,Manager,366.4,In Progress,8.88
1615,11,Coordinator,293.4,In Progress,5.53
1615,5,QA,241.5,In Progress,5.32
1616,14,Developer,254.8,Completed,9.38
1616,11,QA,123.6,Completed,7.76
1617,11,QA,98.1,In Progress,9.53
1618,14,Developer,125.8,Completed,8.39
1618,12,QA,392.4,In Progress,7.73
1619,9,Coordinator,79.9,Delayed,7.31
1620,2,Manager,367.1,Completed,8.74
1620,3,Developer,47.5,Delayed,7.76
1620,11,Developer,257.2,Delayed,6.35
1621,3,Developer,86.9,In Progress,9.11
1621,4,Developer,143.5,In Progress,6.23
1622,11,Lead,265.2,In Progress,6.73
1622,7,Analyst,186.8,In Progress,7.0
1622,9,Manager,71.1,In Progress,7.88
1623,7,Coordinator,91.5,In Progress,7.43
1624,15,Coordinator,79.0,Completed,8.61
1625,5,Designer,101.7,In Progress,6.64
1625,14,Analyst,156.3,Completed,8.3
1625,10,Manager,335.1,Completed,6.75
1626,2,Manager,66.9,Completed,8.34
1626,12,Analyst,315.1,Completed,8.04
1627,12,Lead,312.6,Delayed,8.74
1628,4,Developer,218.5,In Progress,5.45
1628,9,Coordinator,253.9,Completed,7.55
1628,1,Developer,227.5,Delayed,8.2
1629,7,Manager,385.1,In Progress,9.97
1629,15,Developer,149.9,In Progress,7.18
1630,6,Developer,314.4,Completed,7.74
1631,2,Analyst,114.4,Delayed,7.58
1632,13,Manager,199.2,Delayed,9.97
1632,5,Developer,169.2,In Progress,5.52
1632,9,Developer,84.6,Delayed,9.73
1633,12,Manager,240.7,Delayed,9.83
1633,8,Designer,102.1,Delayed,8.77
1633,1,Lead,293.2,In Progress,6.51
1634,15,Designer,218.0,In Progress,9.19
1635,7,Designer,73.1,Completed,7.2
1635,1,Analyst,363.1,In Progress,5.29
1635,10,Coordinator,344.3,In Progress,5.08
1636,8,Coordinator,169.0,In Progress,7.83
1636,6,Designer,252.3,Completed,7.41
1637,15,Analyst,108.9,In Progress,8.66
1637,14,Analyst,211.1,Delayed,6.2
1638,9,QA,269.3,In Progress,8.7
1638,13,Designer,166.1,In Progress,7.08
1638,14,Designer,180.7,Completed,7.04
1639,4,Manager,250.4,In Progress,6.31
1639,1,Lead,260.0,Completed,8.62
1640,5,Manager,67.9,Completed,6.86
1640,8,Designer,150.5,Delayed,9.32
1641,6,Coordinator,100.9,Completed,6.39
1641,3,Coordinator,188.2,In Progress,7.69
1641,12,Lead,107.9,Completed,9.6
1642,4,Designer,112.7,Completed,6.45
1642,12,Designer,285.4,In Progress,9.4
1643,15,Lead,57.5,Completed,5.93
1643,13,Manager,328.1,Delayed,5.74
1643,8,Coordinator,142.0,Completed,7.15
1644,7,Developer,360.1,Delayed,5.77
1644,1,Designer,41.6,In Progress,5.08
1645,2,Coordinator,317.9,In Progress,8.72
1645,8,Coordinator,247.6,Delayed,8.64
1645,13,Developer,253.2,In Progress,7.79
1646,4,Analyst,84.7,Delayed,7.33
1646,11,Analyst,348.8,In Progress,9.54
1647,12,Lead,255.0,Delayed,9.26
1647,15,Analyst,217.9,Completed,6.08
1648,9,Designer,68.7,Completed,9.36
1649,1,Designer,283.2,In Progress,5.56
1649,3,Analyst,76.9,In Progress,8.38
1650,9,Lead,85.7,Completed,8.82
1650,6,Developer,187.2,In Progress,6.16
1650,11,Designer,319.8,In Progress,7.07
1651,15,Developer,93.4,Completed,7.56
1651,10,Designer,322.0,Delayed,6.13
1651,3,Analyst,270.6,In Progress,7.07
1652,9,QA,386.1,Completed,7.84
1652,7,Lead,46.6,In Progress,8.81
1652,4,Analyst,244.2,Delayed,7.26
1653,1,Lead,174.5,Completed,6.29
1654,9,Manager,83.7,Delayed,5.15
1654,12,QA,73.6,In Progress,8.6
1654,7,Developer,54.8,Completed,7.14
1655,12,Analyst,301.7,Completed,7.54
1655,5,Analyst,331.3,In Progress,9.18
1655,11,Designer,71.1,Delayed,8.01
1656,10,Designer,300.6,Completed,6.15
1656,2,Manager,77.6,In Progress,5.79
1657,4,Designer,189.9,Completed,9.55
1658,2,QA,205.1,Delayed,7.3
1658,14,Developer,187.9,Completed,8.79
1659,15,QA,120.2,In Progress,7.24
1660,10,Developer,61.3,In Progress,6.88
1660,5,QA,54.5,In Progress,9.04
1661,7,QA,100.8,In Progress,6.56
1661,5,QA,202.9,Delayed,6.78
1661,14,Coordinator,117.7,In Progress,9.42
1662,14,Lead,366.7,Delayed,8.76
1663,15,Analyst,130.0,Delayed,5.67
1664,15,Lead,95.8,In Progress,7.85
1665,6,Designer,317.1,Completed,7.2
1665,5,Coordinator,174.9,In Progress,9.71
1666,14,Designer,374.1,In Progress,6.07
1666,4,QA,394.7,Completed,5.28
1666,13,Manager,80.5,In Progress,6.51
1667,10,Developer,309.1,Delayed,7.51
1667,5,Coordinator,55.4,Completed,6.06
1667,1,Developer,376.7,In Progress,9.74
1668,5,QA,48.9,Delayed,5.05
1668,13,Coordinator,348.2,Completed,6.51
1669,3,Analyst,288.1,Delayed,6.28
1669,7,Designer,229.9,In Progress,9.6
1670,10,Designer,387.5,In Progress,5.44
1670,14,Analyst,57.2,Delayed,6.92
1671,2,Lead,230.3,Delayed,7.26
1671,9,Designer,341.7,Completed,6.82
1671,13,Designer,298.8,Delayed,9.19
1672,1,Developer,280.0,Completed,5.51
1673,10,Analyst,268.3,Delayed,5.21
1673,7,QA,113.8,In Progress,7.34
1674,6,Analyst,281.0,Completed,7.87
1674,7,Coordinator,234.6,In Progress,8.39
1674,3,QA,327.3,Completed,8.57
1675,6,Developer,51.4,Completed,5.23
1676,9,Developer,85.8,Delayed,5.74
1677,1,Lead,163.7,In Progress,7.77
1678,4,QA,102.1,In Progress,6.68
1678,15,Analyst,217.8,In Progress,7.39
1678,1,Designer,66.6,In Progress,9.44
1679,12,Designer,276.6,Completed,7.71
1680,7,Developer,279.8,In Progress,5.14
1680,2,Analyst,60.0,In Progress,7.97
1680,3,Analyst,101.5,In Progress,6.88
1681,2,Manager,322.2,In Progress,7.13
1682,7,Lead,45.7,In Progress,7.48
1682,10,Coordinator,41.1,Delayed,6.29
1682,9,QA,193.9,In Progress,9.05
1683,10,Developer,278.1,In Progress,6.54
1683,4,Coordinator,327.8,Completed,8.22
1683,9,Coordinator,99.1,Delayed,8.4
1684,4,Coordinator,48.6,In Progress,6.17
1685,15,Analyst,316.7,Delayed,7.59
1686,10,QA,287.8,Delayed,5.11
1686,6,Lead,337.6,Completed,6.49
1687,2,Designer,83.8,In Progress,5.55
1687,7,QA,349.4,In Progress,9.05
1688,11,Manager,163.1,Completed,9.46
1688,8,Lead,358.5,Delayed,9.95
1689,6,Manager,79.6,In Progress,9.06
1689,5,Manager,247.8,Delayed,8.28
1689,9,Analyst,369.4,Completed,6.56
1690,3,Designer,340.0,Completed,7.95
1691,5,QA,360.5,Completed,6.91
1691,2,Analyst,168.7,Completed,7.02
1692,12,QA,258.6,Delayed,9.37
1692,4,QA,104.3,Completed,7.04
1693,4,Coordinator,291.9,In Progress,6.95
1694,5,Coordinator,193.7,Completed,9.05
1694,2,Designer,276.7,In Progress,6.44
1695,11,Lead,389.0,Delayed,7.02
1696,12,Lead,88.7,Delayed,5.8
1696,13,Coordinator,64.5,Delayed,7.08
1696,2,Developer,218.7,In Progress,9.03
1697,2,Coordinator,144.7,In Progress,9.09
1698,13,Manager,250.9,In Progress,8.77
1698,11,Lead,127.0,In Progress,8.13
1698,3,Manager,217.2,Completed,9.45
1699,7,Developer,338.7,Completed,5.35
1700,1,Coordinator,92.7,Completed,5.77
1700,8,Developer,312.2,Delayed,5.32
1700,13,Developer,180.5,Completed,6.54
1701,11,Designer,249.2,Completed,8.58
1701,6,Coordinator,83.5,In Progress,5.0
1701,7,Analyst,126.8,In Progress,7.28
1702,9,Coordinator,360.2,Delayed,5.58
1702,13,Designer,355.4,Delayed,6.01
1702,1,Coordinator,378.5,In Progress,6.02
1703,12,QA,360.0,Completed,5.88
1703,7,Coordinator,238.4,Delayed,7.25
1703,6,QA,297.3,Completed,6.38
1704,6,Coordinator,157.3,Completed,9.86
1704,8,QA,348.6,Delayed,6.52
1705,10,Analyst,53.0,Completed,7.54
1705,7,Analyst,382.1,In Progress,5.54
1705,9,Manager,148.5,Delayed,7.26
1706,6,Coordinator,365.5,Delayed,7.14
1706,1,Coordinator,340.0,In Progress,7.56
1707,7,Developer,362.5,Delayed,9.92
1707,2,Designer,243.9,Delayed,7.39
1707,4,Lead,80.2,Delayed,6.39
1708,1,Manager,223.7,Completed,8.71
1708,6,Lead,52.3,Delayed,8.08
1708,3,Designer,115.1,Completed,5.03
1709,7,Designer,142.3,In Progress,8.37
1709,5,Lead,307.3,Completed,9.38
1710,4,Designer,325.4,In Progress,9.98
1710,15,QA,269.5,In Progress,8.97
1710,7,Analyst,94.3,Completed,6.7
1711,3,Lead,299.8,Completed,6.91
1711,8,Analyst,74.7,Completed,9.3
1711,10,Manager,88.3,Delayed,9.49
1712,3,Lead,343.3,Completed,9.79
1712,2,QA,161.7,Delayed,9.2
1712,5,Analyst,295.8,Delayed,8.22
1713,11,Lead,82.4,Delayed,5.88
1713,6,Developer,343.4,Completed,7.45
1714,2,Coordinator,43.7,Delayed,9.06
1714,12,Lead,87.0,In Progress,6.75
1715,11,Analyst,213.3,Completed,9.18
1715,1,Designer,128.0,Delayed,5.76
1715,8,Designer,326.3,In Progress,5.24
1716,2,Coordinator,273.4,Delayed,8.85
1716,6,QA,147.9,Delayed,9.24
1716,3,Coordinator,359.4,Delayed,9.66
1717,1,Developer,169.3,In Progress,6.16
1717,8,Analyst,197.8,Completed,5.74
1717,13,QA,169.4,Delayed,8.37
1718,9,Manager,322.2,Completed,6.21
1718,14,Designer,220.8,Delayed,5.37
1719,14,Lead,391.5,Delayed,8.65
1719,10,Lead,143.5,Delayed,9.12
1720,6,Designer,93.9,In Progress,9.84
1720,1,Lead,267.8,In Progress,7.45
1720,5,Lead,96.7,Delayed,5.14
1721,6,Coordinator,68.1,Delayed,7.39
1721,12,Manager,333.9,In Progress,9.28
1721,7,Developer,382.1,Delayed,6.21
1722,7,Coordinator,196.3,Delayed,9.21
1723,5,Analyst,253.1,In Progress,8.68
1723,3,QA,237.6,Delayed,5.52
1723,1,Manager,198.1,Completed,5.6
1724,5,Analyst,364.5,Completed,6.37
1725,11,Designer,213.3,Completed,6.51
1725,5,Analyst,106.8,Delayed,5.84
1726,13,Coordinator,131.5,Completed,9.49
1726,10,Developer,244.5,In Progress,9.45
1727,10,Analyst,377.7,Completed,5.36
1727,8,Designer,254.3,In Progress,7.61
1727,11,Lead,71.9,Delayed,7.28
1728,14,Designer,130.1,Delayed,7.41
1728,9,Analyst,243.9,In Progress,6.76
1729,14,Manager,158.2,In Progress,9.39
1729,9,Analyst,197.6,In Progress,7.62
1729,12,Developer,107.0,Completed,9.96
1730,10,Designer,359.1,In Progress,9.75
1730,15,Manager,354.3,In Progress,6.15
1731,6,Designer,376.1,Delayed,9.26
1731,3,Coordinator,339.2,In Progress,7.26
1731,2,QA,270.5,Completed,8.97
1732,9,Designer,101.2,Delayed,8.0
1733,12,Manager,131.2,Delayed,5.91
1733,1,Manager,181.9,In Progress,9.02
1734,14,Lead,305.4,In Progress,9.77
1734,4,Coordinator,136.4,In Progress,7.49
1735,14,Coordinator,153.6,Completed,9.98
1736,12,Designer,398.4,In Progress,6.36
1736,7,Analyst,141.8,Completed,5.81
1737,1,Developer,234.7,Completed,7.65
1737,3,Manager,321.8,Completed,8.7
1738,4,QA,136.5,In Progress,9.76
1738,9,QA,155.4,Completed,9.13
1738,7,Developer,396.6,In Progress,5.69
1739,7,Designer,280.7,Completed,6.2
1739,15,Manager,387.3,Delayed,5.62
1739,8,Developer,338.4,Delayed,7.45
1740,5,Lead,109.7,Delayed,6.12
1740,8,Manager,397.4,In Progress,9.24
1741,13,QA,370.1,Completed,5.48
1741,3,Analyst,254.7,In Progress,8.28
1741,12,Lead,399.1,Completed,6.05
1742,15,Developer,245.1,Completed,8.29
1742,7,Manager,262.2,Completed,5.86
1742,2,QA,269.6,In Progress,6.53
1743,10,Analyst,100.6,Delayed,6.45
1743,4,QA,304.1,Delayed,9.26
1744,13,QA,45.7,In Progress,9.73
1745,3,QA,316.7,In Progress,6.6
1746,2,Manager,191.2,Delayed,8.04
1746,10,Coordinator,354.6,In Progress,7.32
1746,8,Lead,104.5,Delayed,6.17
1747,10,Developer,155.1,Completed,6.26
1747,3,Manager,334.1,Delayed,9.96
1747,1,Manager,283.8,Completed,8.01
1748,2,QA,346.5,Delayed,5.63
1748,9,Lead,256.2,Completed,6.54
1749,4,QA,383.1,Completed,8.0
1749,8,Analyst,376.8,In Progress,5.46
1749,13,Developer,384.9,Delayed,9.83
1750,14,Designer,209.7,In Progress,5.83
1750,15,QA,203.3,Completed,9.94
1751,14,Lead,225.7,In Progress,8.08
1751,6,Developer,380.5,Delayed,9.33
1751,2,Coordinator,171.7,In Progress,6.41
1752,9,Analyst,331.1,In Progress,8.5
1752,13,QA,354.2,Delayed,8.11
1753,5,Manager,382.3,Delayed,8.41
1754,11,QA,142.8,Completed,7.93
1755,8,Analyst,280.5,Completed,5.0
1756,2,Manager,98.1,Delayed,6.18
1757,14,Analyst,214.7,In Progress,8.25
1758,3,Manager,129.9,Completed,5.02
1758,14,Developer,318.7,Completed,6.74
1758,12,Manager,42.6,Delayed,5.5
1759,7,Developer,176.7,Delayed,8.37
1759,6,Designer,206.6,Delayed,7.1
1759,12,QA,215.0,In Progress,6.28
1760,15,QA,177.6,Completed,8.16
1760,5,Designer,398.6,In Progress,8.67
1761,8,Manager,223.2,Completed,9.85
1761,2,Coordinator,122.9,Completed,8.36
1762,1,Analyst,328.0,In Progress,7.7
1762,9,Lead,66.6,Completed,8.63
1762,11,Developer,311.7,In Progress,8.58
1763,10,QA,275.4,In Progress,8.82
1763,6,Coordinator,317.2,In Progress,7.64
1763,3,QA,273.5,Completed,7.73
1764,3,QA,113.5,In Progress,5.74
1764,12,Analyst,92.6,In Progress,7.71
1764,4,Manager,321.0,Delayed,6.43
1765,13,Lead,41.2,Delayed,7.61
1766,6,Lead,327.4,Completed,6.23
1767,1,QA,166.3,Delayed,8.36
1767,13,QA,241.2,Delayed,6.77
1768,2,Designer,387.9,Completed,7.56
1768,6,Manager,268.5,Delayed,5.64
1768,11,Analyst,186.6,Completed,8.39
1769,11,Designer,377.5,Completed,7.34
1770,6,Analyst,229.9,Completed,7.46
1771,15,Designer,153.0,Delayed,6.33
1772,9,Coordinator,49.0,Completed,9.68
1772,6,Developer,92.9,In Progress,7.27
1773,10,Designer,265.6,Delayed,6.96
1773,9,Coordinator,216.3,Completed,5.64
1774,12,Coordinator,64.1,Completed,9.19
1774,14,Designer,152.9,Delayed,6.28
1774,9,Designer,86.7,Delayed,9.91
1775,1,Designer,71.1,In Progress,8.6
1775,4,Designer,189.3,Completed,5.57
1775,12,Manager,148.4,Completed,5.44
1776,4,Developer,213.1,Delayed,6.35
1776,15,Manager,196.9,In Progress,8.54
1776,14,Lead,167.8,In Progress,5.44
1777,4,Manager,304.4,In Progress,7.08
1777,11,Developer,178.9,In Progress,7.46
1777,6,Developer,291.1,In Progress,9.87
1778,11,QA,185.4,Delayed,7.16
1778,7,Designer,119.9,Completed,8.36
1779,13,Developer,118.3,In Progress,6.22
1779,6,Analyst,314.7,In Progress,6.43
1780,15,Designer,91.3,Delayed,8.77
1780,4,Manager,220.0,Delayed,9.05
1781,6,Lead,190.5,Delayed,9.01
1782,9,Analyst,347.2,Completed,9.05
1782,5,Manager,62.7,Completed,6.15
1782,7,Coordinator,159.6,Completed,7.03
1783,4,Coordinator,96.2,In Progress,8.16
1783,9,Lead,344.1,Completed,7.0
1783,10,Coordinator,304.5,In Progress,6.59
1784,6,Developer,101.3,In Progress,6.44
1784,1,Developer,349.2,Delayed,9.1
1785,10,Coordinator,207.0,Completed,6.59
1786,1,Designer,206.1,In Progress,8.64
1786,10,Coordinator,193.2,Completed,9.38
1786,4,Lead,394.5,In Progress,8.84
1787,13,Developer,368.3,In Progress,7.74
1787,8,Designer,285.6,Completed,5.29
1788,10,Lead,119.3,Delayed,6.7
1788,7,Developer,367.0,Delayed,6.79
1789,13,Manager,350.7,Completed,9.83
1790,14,Analyst,148.7,Completed,8.84
1790,10,QA,274.1,Delayed,8.14
1790,4,Manager,303.9,In Progress,6.62
1791,3,QA,46.0,Completed,6.2
1792,13,Developer,242.3,Delayed,5.83
1792,5,Developer,304.6,In Progress,7.87
1792,2,Analyst,117.8,Delayed,7.11
1793,1,Manager,238.9,Completed,9.04
1793,4,Coordinator,245.6,Completed,8.76
1794,2,QA,340.6,In Progress,5.01
1795,13,Manager,75.8,Completed,7.63
1795,5,Designer,252.4,In Progress,6.25
1796,1,Coordinator,116.1,In Progress,8.95
1796,15,Designer,332.8,In Progress,5.05
1796,3,Lead,396.0,Completed,5.32
1797,1,Manager,365.8,In Progress,6.86
1797,10,QA,292.8,In Progress,9.49
1798,8,Developer,108.7,Delayed,5.32
1799,14,Analyst,297.3,In Progress,8.34
1800,4,Analyst,227.0,Completed,5.93
1800,10,Designer,330.8,Completed,5.49
1801,1,Developer,275.5,Completed,5.04
1802,14,QA,164.8,Completed,8.28
1803,8,Designer,83.9,Delayed,6.82
1804,6,Coordinator,316.7,Delayed,9.83
1805,7,Analyst,379.9,Completed,7.74
1805,15,Manager,256.3,In Progress,5.76
1806,11,Coordinator,70.3,In Progress,7.18
1806,2,Lead,100.9,Completed,6.8
1806,5,Designer,344.6,In Progress,7.35
1807,12,Designer,257.8,Completed,5.25
1807,1,Developer,232.7,In Progress,8.27
1807,8,QA,116.7,Delayed,9.89
1808,3,Lead,399.8,Delayed,8.15
1809,5,Coordinator,299.9,In Progress,7.47
1809,11,Designer,68.0,Delayed,5.08
1809,4,Coordinator,218.3,Completed,8.88
1810,9,Designer,66.9,Completed,5.47
1810,12,Developer,392.4,In Progress,9.84
1811,8,Lead,350.4,Delayed,9.16
1812,3,Manager,303.1,In Progress,9.68
1812,10,Developer,271.7,Completed,6.53
1813,15,QA,357.5,In Progress,6.51
1814,10,Analyst,342.3,Completed,6.77
1814,15,Developer,40.4,In Progress,5.73
1814,13,Lead,76.7,Completed,9.5
1815,2,Coordinator,280.5,In Progress,6.45
1815,13,Developer,109.9,In Progress,8.63
1816,10,Developer,266.8,Delayed,7.68
1816,5,Lead,260.7,Completed,5.63
1816,1,Designer,205.5,Completed,9.18
1817,8,Analyst,84.4,Completed,8.1
1817,11,Designer,298.1,Delayed,9.38
1818,14,Analyst,105.7,In Progress,8.57
1818,11,Coordinator,389.6,In Progress,9.81
1819,6,Designer,218.8,Completed,5.96
1819,2,Lead,95.2,Completed,9.74
1820,4,Coordinator,361.0,In Progress,9.15
1821,15,Developer,350.3,In Progress,8.58
1821,14,QA,242.3,Completed,6.42
1821,1,Analyst,309.3,Delayed,6.8
1822,10,Analyst,211.0,Delayed,7.29
1822,7,Designer,382.0,In Progress,9.81
1823,13,Coordinator,314.8,In Progress,7.66
1823,8,Designer,238.6,In Progress,6.07
1824,2,Lead,308.4,In Progress,7.91
1825,4,Lead,64.0,Completed,9.37
1826,10,Coordinator,43.7,In Progress,5.73
1826,6,QA,153.7,In Progress,5.18
1827,13,Designer,275.6,Delayed,9.51
1828,10,Designer,161.0,Delayed,6.46
1829,13,QA,88.7,In Progress,6.48
1829,6,Developer,185.1,In Progress,9.82
1830,13,Analyst,48.6,Delayed,8.38
1830,4,Analyst,386.7,Completed,5.59
1831,13,Developer,376.4,Completed,8.91
1831,12,Designer,205.3,Completed,9.0
1831,6,Developer,211.9,In Progress,5.77
1832,3,Designer,196.0,Delayed,8.67
1832,5,Designer,247.8,Completed,8.09
1832,15,Analyst,236.3,In Progress,8.27
1833,4,Developer,161.2,In Progress,8.96
1833,7,Designer,385.6,Delayed,8.64
1833,1,Designer,263.7,Completed,8.05
1834,5,QA,368.0,Delayed,5.5
1834,7,QA,228.6,In Progress,5.5
1835,9,QA,159.7,Delayed,5.08
1835,14,Lead,179.7,In Progress,9.71
1835,3,Manager,95.7,Delayed,7.51
1836,13,QA,373.0,Delayed,5.69
1836,6,QA,279.6,Delayed,9.7
1837,13,Coordinator,73.2,Delayed,8.99
1838,14,QA,389.3,Delayed,7.63
1838,7,Developer,81.4,In Progress,9.25
1839,2,Manager,260.3,Delayed,9.25
1840,3,Analyst,232.6,Completed,7.6
1841,14,QA,162.6,Completed,7.03
1842,13,QA,356.1,Completed,5.13
1842,11,Lead,107.9,Delayed,7.63
1843,6,Developer,45.8,Completed,7.55
1844,14,Designer,197.8,Delayed,6.0
1845,1,Manager,107.6,Delayed,8.58
1845,8,Coordinator,240.5,In Progress,6.81
1845,12,QA,47.6,In Progress,8.97
1846,2,Analyst,314.7,Completed,8.27
1846,15,QA,42.2,In Progress,5.83
1846,7,Coordinator,154.8,Delayed,8.66
1847,1,Lead,67.5,Completed,6.32
1847,8,Developer,295.3,Delayed,7.13
1847,10,QA,321.7,In Progress,5.43
1848,8,Analyst,315.9,Completed,9.89
1849,2,Manager,318.3,In Progress,9.51
1849,13,Designer,252.4,Completed,5.98
1850,15,Analyst,324.7,In Progress,6.99
1850,13,Coordinator,162.7,Completed,7.38
1851,12,Designer,152.6,Completed,7.69
1852,2,Lead,117.6,Delayed,6.39
1852,5,Manager,45.0,Delayed,8.41
1853,12,Analyst,245.9,Completed,9.45
