EmployeeID,TrainingID,EnrollDate,CompletionDate,CompletionStatus,AssessmentScore
1122,8,2023-06-27,2023-07-27,Completed,82.88
1122,10,2023-11-05,2023-12-05,Completed,91.75
1122,5,2023-11-22,2023-12-22,Completed,74.22
1122,7,2023-06-23,2023-07-23,Completed,66.87
1123,5,2023-09-23,,Dropped,0.0
1123,8,2023-09-20,,In Progress,0.0
1124,1,2023-07-23,,In Progress,0.0
1124,5,2023-05-01,,In Progress,0.0
1125,4,2023-09-10,2023-10-10,Completed,58.01
1125,6,2023-07-24,2023-08-23,Completed,79.62
1125,3,2023-12-17,2024-01-16,Completed,76.77
1126,5,2023-11-16,,In Progress,0.0
1126,10,2023-04-17,,Dropped,0.0
1126,4,2023-02-04,2023-03-06,Completed,86.51
1126,8,2023-11-02,2023-12-02,Completed,69.63
1127,8,2023-06-05,2023-07-05,Completed,81.57
1128,9,2023-04-11,,In Progress,0.0
1129,8,2023-01-16,2023-02-15,Completed,81.07
1130,4,2023-09-04,2023-10-04,Completed,55.44
1130,1,2023-06-23,,Dropped,0.0
1130,9,2023-09-11,,In Progress,0.0
1130,5,2023-07-05,2023-08-04,Completed,69.44
1131,1,2023-12-06,2024-01-05,Completed,62.38
1131,7,2023-08-11,2023-09-10,Completed,81.54
1131,4,2023-12-11,2024-01-10,Completed,68.63
1131,10,2023-12-09,2024-01-08,Completed,68.75
1132,4,2023-05-01,,In Progress,0.0
1132,7,2023-03-26,2023-04-25,Completed,65.47
1133,7,2023-03-16,,Dropped,0.0
1133,3,2023-09-27,2023-10-27,Completed,99.12
1133,9,2023-10-26,2023-11-25,Completed,92.14
1133,1,2023-07-23,,In Progress,0.0
1134,8,2023-10-13,2023-11-12,Completed,84.95
1134,4,2023-11-06,,Dropped,0.0
1134,10,2023-10-15,2023-11-14,Completed,93.63
1135,5,2023-10-02,2023-11-01,Completed,94.6
1136,4,2023-04-16,2023-05-16,Completed,92.97
1136,8,2023-01-22,2023-02-21,Completed,92.48
1136,10,2023-11-27,2023-12-27,Completed,75.01
1137,4,2023-07-08,2023-08-07,Completed,94.25
1137,10,2023-09-12,,In Progress,0.0
1138,3,2023-08-13,2023-09-12,Completed,75.36
1138,4,2023-12-14,,In Progress,0.0
1138,6,2023-10-06,,In Progress,0.0
1139,10,2023-07-15,2023-08-14,Completed,83.47
1139,6,2023-05-23,2023-06-22,Completed,98.66
1140,4,2023-08-12,2023-09-11,Completed,98.98
1140,2,2023-01-16,,In Progress,0.0
1141,9,2023-03-14,2023-04-13,Completed,70.33
1142,1,2023-03-09,2023-04-08,Completed,92.98
1142,6,2023-09-22,2023-10-22,Completed,67.12
1142,2,2023-07-08,2023-08-07,Completed,62.01
1142,10,2023-01-02,2023-02-01,Completed,98.78
1143,8,2023-07-27,2023-08-26,Completed,80.85
1143,1,2023-07-06,2023-08-05,Completed,88.68
1144,9,2023-08-25,2023-09-24,Completed,71.26
1144,10,2023-07-23,2023-08-22,Completed,78.66
1145,9,2023-01-09,2023-02-08,Completed,96.43
1145,3,2023-03-03,2023-04-02,Completed,55.72
1145,4,2023-08-19,,In Progress,0.0
1145,1,2023-09-26,2023-10-26,Completed,91.76
1146,6,2023-05-11,2023-06-10,Completed,84.67
1146,9,2023-01-03,2023-02-02,Completed,88.07
1146,3,2023-01-25,2023-02-24,Completed,57.0
1146,7,2023-10-15,2023-11-14,Completed,64.17
1147,1,2023-08-09,,In Progress,0.0
1147,8,2023-10-10,2023-11-09,Completed,60.5
1147,10,2023-01-13,2023-02-12,Completed,78.09
1147,9,2023-01-03,2023-02-02,Completed,67.91
1148,1,2023-07-23,2023-08-22,Completed,79.72
1148,7,2023-01-08,2023-02-07,Completed,77.89
1148,6,2023-11-09,2023-12-09,Completed,60.55
1148,8,2023-12-11,2024-01-10,Completed,86.97
1149,1,2023-06-26,,In Progress,0.0
1149,7,2023-06-22,2023-07-22,Completed,69.95
1150,1,2023-03-04,2023-04-03,Completed,77.09
1151,8,2023-10-26,,In Progress,0.0
1151,2,2023-09-22,2023-10-22,Completed,97.24
1151,6,2023-11-17,2023-12-17,Completed,83.96
1152,10,2023-07-26,2023-08-25,Completed,80.81
1152,1,2023-10-19,,In Progress,0.0
1152,2,2023-04-22,2023-05-22,Completed,82.7
1153,10,2023-08-05,2023-09-04,Completed,59.75
1153,3,2023-09-22,2023-10-22,Completed,63.61
1154,5,2023-08-01,2023-08-31,Completed,84.92
1154,7,2023-08-26,,In Progress,0.0
1155,10,2023-04-09,,In Progress,0.0
1156,9,2023-09-26,2023-10-26,Completed,75.31
1156,10,2023-04-15,,In Progress,0.0
1157,7,2023-11-05,,In Progress,0.0
1158,6,2023-11-05,,Dropped,0.0
1158,9,2023-10-16,2023-11-15,Completed,62.64
1158,10,2023-04-05,,Dropped,0.0
1159,4,2023-07-09,2023-08-08,Completed,95.82
1159,1,2023-07-06,2023-08-05,Completed,84.76
1159,3,2023-07-09,2023-08-08,Completed,88.6
1159,2,2023-11-23,,Dropped,0.0
1160,6,2023-09-15,2023-10-15,Completed,83.23
1160,3,2023-06-26,,In Progress,0.0
1160,4,2023-05-25,2023-06-24,Completed,90.68
1161,6,2023-07-12,2023-08-11,Completed,71.53
1162,7,2023-01-20,2023-02-19,Completed,80.21
1163,5,2023-01-07,2023-02-06,Completed,85.07
1163,1,2023-06-20,2023-07-20,Completed,90.97
1163,3,2023-05-26,2023-06-25,Completed,67.57
1163,2,2023-12-08,2024-01-07,Completed,71.31
1164,10,2023-08-05,2023-09-04,Completed,64.43
1165,10,2023-06-08,,Dropped,0.0
1165,8,2023-04-22,2023-05-22,Completed,63.6
1165,7,2023-07-16,2023-08-15,Completed,89.72
1166,3,2023-12-19,2024-01-18,Completed,66.02
1166,2,2023-11-06,2023-12-06,Completed,94.87
1167,1,2023-06-19,2023-07-19,Completed,87.85
1167,2,2023-03-25,2023-04-24,Completed,76.28
1168,9,2023-04-09,2023-05-09,Completed,74.89
1168,3,2023-07-20,2023-08-19,Completed,81.78
1169,3,2023-01-03,,Dropped,0.0
1170,2,2023-10-21,2023-11-20,Completed,85.42
1171,5,2023-11-10,,In Progress,0.0
1171,10,2023-08-25,,Dropped,0.0
1171,9,2023-01-17,,In Progress,0.0
1172,1,2023-01-11,2023-02-10,Completed,83.86
1172,8,2023-06-22,2023-07-22,Completed,65.76
1172,2,2023-05-16,2023-06-15,Completed,68.6
1172,9,2023-07-15,2023-08-14,Completed,80.96
1173,2,2023-05-10,2023-06-09,Completed,63.07
1173,6,2023-10-07,2023-11-06,Completed,66.59
1173,7,2023-12-26,2024-01-25,Completed,83.54
1174,8,2023-05-12,2023-06-11,Completed,66.07
1175,4,2023-08-02,2023-09-01,Completed,64.11
1175,9,2023-01-11,,In Progress,0.0
1175,2,2023-09-19,2023-10-19,Completed,87.99
1175,1,2023-11-06,2023-12-06,Completed,90.58
1176,5,2023-12-23,2024-01-22,Completed,89.36
1177,4,2023-09-20,2023-10-20,Completed,82.0
1177,5,2023-01-25,,In Progress,0.0
1178,6,2023-08-02,,In Progress,0.0
1179,8,2023-06-03,2023-07-03,Completed,89.83
1179,5,2023-12-19,,In Progress,0.0
1179,9,2023-11-19,,In Progress,0.0
1180,3,2023-06-19,2023-07-19,Completed,57.01
1180,4,2023-01-11,2023-02-10,Completed,79.24
1181,6,2023-03-26,,In Progress,0.0
1182,10,2023-07-12,2023-08-11,Completed,98.21
1182,9,2023-12-12,2024-01-11,Completed,61.97
1182,8,2023-02-11,2023-03-13,Completed,83.42
1183,10,2023-03-03,2023-04-02,Completed,90.72
1184,1,2023-02-06,2023-03-08,Completed,57.87
1185,3,2023-10-14,,Dropped,0.0
1186,2,2023-03-12,2023-04-11,Completed,56.97
1187,3,2023-03-18,2023-04-17,Completed,84.98
1187,4,2023-08-06,2023-09-05,Completed,64.51
1187,6,2023-10-26,2023-11-25,Completed,63.0
1187,5,2023-08-10,,In Progress,0.0
1188,1,2023-11-06,2023-12-06,Completed,96.59
1188,8,2023-05-21,2023-06-20,Completed,89.08
1189,6,2023-03-11,2023-04-10,Completed,77.81
1190,8,2023-10-26,2023-11-25,Completed,63.6
1191,8,2023-06-10,,Dropped,0.0
1191,9,2023-04-13,2023-05-13,Completed,84.01
1191,7,2023-12-10,,In Progress,0.0
1192,1,2023-10-24,2023-11-23,Completed,89.85
1193,5,2023-12-21,,In Progress,0.0
1194,8,2023-09-27,2023-10-27,Completed,72.21
1194,10,2023-04-14,2023-05-14,Completed,67.86
1194,9,2023-12-23,2024-01-22,Completed,71.15
1194,1,2023-01-02,2023-02-01,Completed,68.09
1195,7,2023-07-15,,In Progress,0.0
1196,3,2023-11-01,2023-12-01,Completed,86.64
1196,6,2023-09-10,2023-10-10,Completed,84.28
1196,10,2023-12-08,2024-01-07,Completed,76.45
1196,4,2023-05-01,2023-05-31,Completed,65.12
1197,7,2023-06-01,2023-07-01,Completed,55.76
1197,5,2023-05-25,,In Progress,0.0
1197,2,2023-04-02,2023-05-02,Completed,87.2
1197,4,2023-02-17,,In Progress,0.0
1198,8,2023-01-01,,In Progress,0.0
1198,5,2023-03-26,2023-04-25,Completed,77.84
1198,6,2023-01-12,,In Progress,0.0
1199,1,2023-03-23,2023-04-22,Completed,68.72
1199,9,2023-12-13,2024-01-12,Completed,67.17
1199,2,2023-03-04,2023-04-03,Completed,64.05
1200,4,2023-08-14,2023-09-13,Completed,58.34
1201,1,2023-01-20,,In Progress,0.0
1201,2,2023-07-27,2023-08-26,Completed,74.77
1201,6,2023-06-12,,In Progress,0.0
1202,3,2023-05-19,2023-06-18,Completed,82.31
1202,10,2023-08-18,2023-09-17,Completed,93.84
1202,4,2023-12-25,2024-01-24,Completed,76.26
1203,10,2023-11-11,2023-12-11,Completed,83.28
1204,10,2023-08-24,2023-09-23,Completed,61.88
1204,4,2023-11-07,2023-12-07,Completed,86.52
1204,5,2023-04-19,2023-05-19,Completed,56.55
1205,10,2023-12-14,2024-01-13,Completed,60.67
1205,1,2023-10-27,,In Progress,0.0
1206,1,2023-10-23,2023-11-22,Completed,97.12
1206,3,2023-10-07,2023-11-06,Completed,87.39
1206,5,2023-01-01,2023-01-31,Completed,62.65
1206,2,2023-04-17,2023-05-17,Completed,87.18
1207,3,2023-02-01,2023-03-03,Completed,63.8
1207,5,2023-07-20,,Dropped,0.0
1207,2,2023-06-20,2023-07-20,Completed,87.41
1207,9,2023-12-07,2024-01-06,Completed,63.33
1208,3,2023-02-26,2023-03-28,Completed,78.54
1209,5,2023-01-06,,In Progress,0.0
1209,7,2023-02-09,2023-03-11,Completed,86.18
1210,10,2023-12-16,,In Progress,0.0
1210,7,2023-02-18,2023-03-20,Completed,90.54
1210,2,2023-03-03,,In Progress,0.0
1211,1,2023-04-10,2023-05-10,Completed,68.62
1211,10,2023-07-27,2023-08-26,Completed,62.77
1211,3,2023-05-05,2023-06-04,Completed,99.28
1211,9,2023-04-13,2023-05-13,Completed,86.65
1212,7,2023-01-08,2023-02-07,Completed,65.56
1212,10,2023-09-06,2023-10-06,Completed,65.71
1213,6,2023-03-01,2023-03-31,Completed,80.46
1213,8,2023-04-16,,In Progress,0.0
1213,7,2023-10-07,2023-11-06,Completed,75.13
1214,5,2023-09-22,2023-10-22,Completed,99.06
1215,7,2023-07-18,2023-08-17,Completed,74.09
1215,5,2023-05-17,2023-06-16,Completed,86.11
1216,4,2023-04-23,2023-05-23,Completed,57.66
1216,7,2023-02-08,2023-03-10,Completed,57.7
1216,1,2023-12-12,2024-01-11,Completed,96.88
1217,6,2023-08-15,2023-09-14,Completed,71.09
1217,8,2023-08-24,,Dropped,0.0
1218,4,2023-08-12,2023-09-11,Completed,94.82
1218,9,2023-07-09,2023-08-08,Completed,85.02
1218,1,2023-06-10,2023-07-10,Completed,78.18
1219,5,2023-06-01,2023-07-01,Completed,84.05
1219,2,2023-12-27,2024-01-26,Completed,64.61
1219,1,2023-02-01,2023-03-03,Completed,74.99
1219,10,2023-07-20,2023-08-19,Completed,80.84
1220,9,2023-06-02,2023-07-02,Completed,75.24
1220,5,2023-08-23,,In Progress,0.0
1221,9,2023-11-27,,In Progress,0.0
1221,8,2023-10-13,,In Progress,0.0
1222,8,2023-03-24,2023-04-23,Completed,64.34
1222,10,2023-06-20,,In Progress,0.0
1223,1,2023-08-13,,Dropped,0.0
1223,10,2023-08-15,2023-09-14,Completed,98.41
1224,6,2023-01-06,2023-02-05,Completed,79.63
1224,2,2023-06-22,2023-07-22,Completed,95.15
1224,1,2023-05-10,,In Progress,0.0
1224,10,2023-11-03,2023-12-03,Completed,92.6
1225,7,2023-06-22,,Dropped,0.0
1225,10,2023-02-08,2023-03-10,Completed,95.79
1225,4,2023-10-18,2023-11-17,Completed,84.86
1225,6,2023-01-21,2023-02-20,Completed,96.33
1226,5,2023-07-13,2023-08-12,Completed,56.5
1226,9,2023-11-23,2023-12-23,Completed,93.92
1226,3,2023-04-16,,Dropped,0.0
1227,2,2023-06-18,2023-07-18,Completed,67.03
1227,9,2023-04-02,2023-05-02,Completed,78.8
1227,10,2023-10-05,,In Progress,0.0
1227,7,2023-08-16,2023-09-15,Completed,94.22
1228,9,2023-07-09,2023-08-08,Completed,59.95
1229,4,2023-09-04,,In Progress,0.0
1229,6,2023-10-27,2023-11-26,Completed,55.27
1230,1,2023-03-25,2023-04-24,Completed,75.74
1231,2,2023-02-25,2023-03-27,Completed,58.11
1231,10,2023-01-07,2023-02-06,Completed,75.13
1232,4,2023-08-13,2023-09-12,Completed,87.0
1232,2,2023-04-19,,Dropped,0.0
1232,6,2023-03-20,,Dropped,0.0
1233,10,2023-03-24,2023-04-23,Completed,98.11
1233,3,2023-11-20,,Dropped,0.0
1233,6,2023-04-12,2023-05-12,Completed,88.61
1234,8,2023-04-10,2023-05-10,Completed,89.74
1234,4,2023-01-25,2023-02-24,Completed,55.17
1235,1,2023-06-19,2023-07-19,Completed,90.57
1235,8,2023-03-25,2023-04-24,Completed,88.27
1235,4,2023-04-21,,In Progress,0.0
1236,5,2023-07-04,,In Progress,0.0
1237,10,2023-09-13,2023-10-13,Completed,58.2
1238,10,2023-02-12,2023-03-14,Completed,89.29
1238,3,2023-11-19,,Dropped,0.0
1239,7,2023-11-19,2023-12-19,Completed,88.07
1239,4,2023-10-13,,Dropped,0.0
1239,6,2023-01-17,2023-02-16,Completed,76.22
1239,8,2023-10-23,,In Progress,0.0
1240,4,2023-11-23,2023-12-23,Completed,93.49
1241,10,2023-07-02,2023-08-01,Completed,78.24
1241,1,2023-07-11,2023-08-10,Completed,69.76
1241,5,2023-03-25,,In Progress,0.0
1241,8,2023-06-15,2023-07-15,Completed,90.97
1242,6,2023-09-27,,In Progress,0.0
1242,1,2023-03-13,,Dropped,0.0
1242,9,2023-09-03,,Dropped,0.0
1242,2,2023-03-17,2023-04-16,Completed,84.77
1243,6,2023-01-09,2023-02-08,Completed,84.97
1243,3,2023-04-09,2023-05-09,Completed,82.15
1243,8,2023-09-18,2023-10-18,Completed,67.1
1244,4,2023-04-13,,In Progress,0.0
1244,7,2023-02-16,2023-03-18,Completed,63.62
1244,10,2023-07-18,,In Progress,0.0
1245,2,2023-01-06,,In Progress,0.0
1245,1,2023-09-15,,In Progress,0.0
1245,10,2023-11-13,2023-12-13,Completed,97.58
1246,6,2023-07-07,2023-08-06,Completed,72.06
1247,3,2023-10-04,2023-11-03,Completed,95.39
1247,4,2023-04-14,2023-05-14,Completed,79.67
1247,8,2023-06-06,,In Progress,0.0
1247,10,2023-02-05,2023-03-07,Completed,62.83
1248,4,2023-11-25,,In Progress,0.0
1248,3,2023-11-10,2023-12-10,Completed,69.18
1248,7,2023-08-06,2023-09-05,Completed,99.62
1249,5,2023-08-03,2023-09-02,Completed,60.69
1249,1,2023-04-12,,In Progress,0.0
1249,9,2023-07-02,,In Progress,0.0
1249,10,2023-09-01,,In Progress,0.0
1250,8,2023-01-16,2023-02-15,Completed,76.92
1250,6,2023-05-08,2023-06-07,Completed,55.3
1251,10,2023-04-05,2023-05-05,Completed,65.29
1251,6,2023-12-02,,In Progress,0.0
1251,5,2023-11-08,,In Progress,0.0
1251,8,2023-01-13,2023-02-12,Completed,86.67
1252,6,2023-08-05,2023-09-04,Completed,58.52
1252,2,2023-08-22,2023-09-21,Completed,77.71
1252,7,2023-01-17,,Dropped,0.0
1253,10,2023-10-14,,Dropped,0.0
1253,1,2023-08-02,2023-09-01,Completed,62.19
1253,9,2023-01-24,2023-02-23,Completed,62.37
1253,3,2023-01-13,2023-02-12,Completed,68.82
1254,8,2023-09-18,2023-10-18,Completed,79.82
1255,6,2023-02-07,2023-03-09,Completed,72.42
1255,8,2023-10-09,2023-11-08,Completed,99.42
1256,5,2023-06-04,2023-07-04,Completed,74.01
1257,4,2023-02-24,2023-03-26,Completed,73.08
1257,6,2023-10-13,,In Progress,0.0
1257,7,2023-06-23,2023-07-23,Completed,89.26
1257,9,2023-10-15,2023-11-14,Completed,62.72
1258,8,2023-02-11,2023-03-13,Completed,87.23
1259,9,2023-05-06,,In Progress,0.0
1259,10,2023-03-09,2023-04-08,Completed,65.87
1260,10,2023-06-27,2023-07-27,Completed,97.37
1260,6,2023-01-08,2023-02-07,Completed,77.21
1260,9,2023-10-27,,In Progress,0.0
1261,2,2023-03-09,2023-04-08,Completed,61.86
1261,8,2023-12-07,,In Progress,0.0
1261,7,2023-02-20,2023-03-22,Completed,94.74
1262,6,2023-07-05,2023-08-04,Completed,81.39
1262,3,2023-09-09,2023-10-09,Completed,56.08
1262,5,2023-08-01,2023-08-31,Completed,91.51
1263,6,2023-01-03,2023-02-02,Completed,84.59
1263,8,2023-07-19,,In Progress,0.0
1263,10,2023-02-27,2023-03-29,Completed,92.77
1263,5,2023-08-26,2023-09-25,Completed,84.84
1264,6,2023-03-10,2023-04-09,Completed,74.03
1264,7,2023-07-02,,In Progress,0.0
1264,2,2023-02-04,2023-03-06,Completed,83.89
1264,5,2023-02-11,2023-03-13,Completed,84.56
1265,10,2023-06-04,,Dropped,0.0
1265,8,2023-03-08,,Dropped,0.0
1266,3,2023-12-23,2024-01-22,Completed,83.48
1266,1,2023-01-15,2023-02-14,Completed,71.87
1266,9,2023-10-19,2023-11-18,Completed,78.54
1267,10,2023-11-05,2023-12-05,Completed,93.35
1267,2,2023-07-07,2023-08-06,Completed,66.29
1267,1,2023-03-13,2023-04-12,Completed,61.45
1267,8,2023-08-20,2023-09-19,Completed,64.0
1268,7,2023-02-08,,In Progress,0.0
1268,2,2023-06-15,2023-07-15,Completed,68.71
1269,2,2023-01-14,,Dropped,0.0
1269,6,2023-07-14,,In Progress,0.0
1269,8,2023-04-27,2023-05-27,Completed,82.11
1269,7,2023-04-05,,In Progress,0.0
1270,6,2023-09-02,2023-10-02,Completed,97.28
1270,9,2023-07-07,,In Progress,0.0
1270,2,2023-03-11,2023-04-10,Completed,89.34
1270,8,2023-05-22,2023-06-21,Completed,84.57
1271,2,2023-07-12,,In Progress,0.0
1272,5,2023-02-04,2023-03-06,Completed,91.03
1272,1,2023-01-07,,In Progress,0.0
1272,7,2023-05-09,,Dropped,0.0
1273,3,2023-10-14,,In Progress,0.0
1274,7,2023-03-09,2023-04-08,Completed,98.71
1274,10,2023-04-26,2023-05-26,Completed,72.69
1275,1,2023-07-12,,In Progress,0.0
1275,7,2023-03-05,2023-04-04,Completed,88.01
1275,8,2023-01-23,2023-02-22,Completed,86.78
1275,10,2023-09-14,2023-10-14,Completed,90.16
1276,10,2023-06-27,2023-07-27,Completed,74.13
1276,3,2023-03-23,2023-04-22,Completed,97.66
1276,8,2023-08-02,,In Progress,0.0
1277,7,2023-03-19,2023-04-18,Completed,93.84
1277,3,2023-04-03,2023-05-03,Completed,75.8
1277,5,2023-02-09,2023-03-11,Completed,97.37
1278,7,2023-02-13,2023-03-15,Completed,87.57
1278,4,2023-11-19,2023-12-19,Completed,75.13
1279,1,2023-06-01,2023-07-01,Completed,99.19
1279,7,2023-06-14,2023-07-14,Completed,84.4
1279,2,2023-02-03,2023-03-05,Completed,71.93
1280,9,2023-06-13,2023-07-13,Completed,95.24
1281,5,2023-09-12,2023-10-12,Completed,99.78
1282,1,2023-01-25,2023-02-24,Completed,85.26
1282,6,2023-04-25,2023-05-25,Completed,59.72
1282,8,2023-07-21,2023-08-20,Completed,89.38
1283,8,2023-01-13,2023-02-12,Completed,65.88
1283,9,2023-11-15,2023-12-15,Completed,73.79
1283,5,2023-01-03,2023-02-02,Completed,56.73
1284,9,2023-12-17,,In Progress,0.0
1284,5,2023-04-17,2023-05-17,Completed,62.05
1284,6,2023-09-14,2023-10-14,Completed,67.77
1285,5,2023-01-20,2023-02-19,Completed,73.67
1286,1,2023-12-02,2024-01-01,Completed,68.14
1287,10,2023-05-02,,In Progress,0.0
1287,8,2023-01-26,2023-02-25,Completed,78.87
1287,9,2023-11-05,,In Progress,0.0
1287,5,2023-12-09,2024-01-08,Completed,96.51
1288,10,2023-03-24,2023-04-23,Completed,64.49
1289,10,2023-08-20,2023-09-19,Completed,96.53
1290,6,2023-12-10,2024-01-09,Completed,72.05
1290,8,2023-08-11,2023-09-10,Completed,59.71
1290,1,2023-03-20,2023-04-19,Completed,59.45
1290,9,2023-05-17,,Dropped,0.0
1291,2,2023-09-13,2023-10-13,Completed,99.03
1291,6,2023-12-12,2024-01-11,Completed,83.62
1291,10,2023-09-18,,In Progress,0.0
1291,9,2023-06-03,2023-07-03,Completed,70.96
1292,6,2023-03-20,,In Progress,0.0
1292,10,2023-06-12,,In Progress,0.0
1293,2,2023-05-25,,In Progress,0.0
1293,7,2023-12-08,2024-01-07,Completed,77.47
1293,3,2023-02-26,2023-03-28,Completed,92.29
1293,5,2023-03-23,2023-04-22,Completed,67.8
1294,5,2023-07-16,,Dropped,0.0
1294,6,2023-10-21,2023-11-20,Completed,93.51
1294,2,2023-07-26,,Dropped,0.0
1294,1,2023-12-05,2024-01-04,Completed,66.18
1295,1,2023-12-17,2024-01-16,Completed,69.91
1295,2,2023-03-27,,In Progress,0.0
1295,9,2023-12-21,,Dropped,0.0
1296,4,2023-01-23,,Dropped,0.0
1297,9,2023-04-25,,In Progress,0.0
1297,4,2023-03-22,,In Progress,0.0
1297,2,2023-04-12,2023-05-12,Completed,70.4
1297,10,2023-01-11,2023-02-10,Completed,58.05
1298,2,2023-10-04,2023-11-03,Completed,81.68
1299,2,2023-12-02,2024-01-01,Completed,90.46
1299,10,2023-10-09,,Dropped,0.0
1300,4,2023-05-25,2023-06-24,Completed,59.33
1300,7,2023-04-20,2023-05-20,Completed,58.71
1300,10,2023-05-24,2023-06-23,Completed,90.07
1300,9,2023-08-03,,In Progress,0.0
1301,8,2023-10-05,2023-11-04,Completed,67.47
1302,3,2023-02-11,2023-03-13,Completed,61.86
1302,10,2023-06-23,2023-07-23,Completed,59.14
1303,6,2023-08-03,,In Progress,0.0
1303,5,2023-12-02,2024-01-01,Completed,70.23
1304,7,2023-11-27,,In Progress,0.0
1304,4,2023-04-26,2023-05-26,Completed,86.49
1304,5,2023-01-03,,In Progress,0.0
1304,2,2023-01-12,2023-02-11,Completed,90.66
1305,1,2023-11-05,2023-12-05,Completed,82.28
1305,6,2023-10-27,,Dropped,0.0
1305,10,2023-05-22,,Dropped,0.0
1305,5,2023-08-18,2023-09-17,Completed,99.25
1306,2,2023-11-12,2023-12-12,Completed,81.31
1307,1,2023-09-16,,In Progress,0.0
1307,9,2023-05-27,2023-06-26,Completed,91.97
1307,8,2023-07-23,2023-08-22,Completed,94.62
1307,3,2023-06-10,,In Progress,0.0
1308,7,2023-11-21,2023-12-21,Completed,68.16
1309,7,2023-04-01,2023-05-01,Completed,77.68
1309,5,2023-08-24,2023-09-23,Completed,66.67
1310,10,2023-08-13,2023-09-12,Completed,71.4
1310,5,2023-11-03,2023-12-03,Completed,74.39
1310,8,2023-02-25,2023-03-27,Completed,96.45
1311,1,2023-01-23,2023-02-22,Completed,65.47
1311,8,2023-06-24,2023-07-24,Completed,60.09
1311,9,2023-03-22,2023-04-21,Completed,92.03
1312,8,2023-01-21,,In Progress,0.0
1312,1,2023-05-25,2023-06-24,Completed,71.89
1312,3,2023-07-03,2023-08-02,Completed,85.17
1312,10,2023-02-10,2023-03-12,Completed,74.54
1313,6,2023-05-10,,In Progress,0.0
1313,2,2023-12-01,2023-12-31,Completed,76.91
1313,4,2023-05-08,2023-06-07,Completed,77.46
1313,7,2023-09-05,2023-10-05,Completed,74.1
1314,10,2023-03-16,2023-04-15,Completed,80.59
1314,8,2023-12-10,2024-01-09,Completed,87.71
1314,4,2023-06-26,,In Progress,0.0
1315,5,2023-08-26,2023-09-25,Completed,69.02
1316,10,2023-07-22,2023-08-21,Completed,96.49
1317,9,2023-09-04,2023-10-04,Completed,71.15
1317,8,2023-03-24,2023-04-23,Completed,66.29
1317,4,2023-03-17,,In Progress,0.0
1317,1,2023-12-15,,In Progress,0.0
1318,4,2023-12-09,2024-01-08,Completed,66.95
1319,1,2023-02-05,2023-03-07,Completed,78.62
1319,8,2023-12-21,2024-01-20,Completed,68.67
1319,10,2023-06-27,2023-07-27,Completed,79.68
1319,3,2023-11-06,,In Progress,0.0
1320,4,2023-01-12,2023-02-11,Completed,81.84
1320,8,2023-08-17,2023-09-16,Completed,92.01
1320,9,2023-03-15,,Dropped,0.0
1320,5,2023-10-15,2023-11-14,Completed,56.47
1321,1,2023-07-25,,Dropped,0.0
1321,2,2023-04-08,,In Progress,0.0
1321,9,2023-12-27,2024-01-26,Completed,60.43
1322,3,2023-05-10,2023-06-09,Completed,69.24
1323,6,2023-04-08,2023-05-08,Completed,84.32
1323,3,2023-07-17,,In Progress,0.0
1324,4,2023-07-23,,Dropped,0.0
1324,2,2023-08-04,2023-09-03,Completed,56.66
1325,1,2023-06-04,2023-07-04,Completed,60.24
1325,9,2023-09-13,2023-10-13,Completed,68.18
1325,8,2023-03-11,,In Progress,0.0
1326,10,2023-05-02,,In Progress,0.0
1326,2,2023-05-15,,In Progress,0.0
1327,1,2023-01-10,,In Progress,0.0
1327,4,2023-07-22,2023-08-21,Completed,73.39
1327,10,2023-08-27,2023-09-26,Completed,82.31
1328,7,2023-05-08,2023-06-07,Completed,87.74
1328,9,2023-05-04,2023-06-03,Completed,95.19
1328,8,2023-02-21,,In Progress,0.0
1329,5,2023-10-14,,In Progress,0.0
1329,10,2023-05-24,2023-06-23,Completed,70.81
1329,3,2023-03-15,2023-04-14,Completed,95.01
1329,6,2023-04-19,2023-05-19,Completed,61.53
1330,2,2023-09-16,2023-10-16,Completed,83.78
1330,7,2023-04-18,2023-05-18,Completed,92.4
1330,9,2023-08-18,2023-09-17,Completed,85.91
1330,1,2023-09-15,,Dropped,0.0
1331,1,2023-06-22,2023-07-22,Completed,83.15
1331,5,2023-03-23,,In Progress,0.0
1331,4,2023-05-14,,In Progress,0.0
1331,3,2023-01-14,,In Progress,0.0
