EmployeeID,JobInvolvement,PerformanceRating,ManagerRating,LeadershipScore,CommunicationScore
4158,2,3,1,2.69,4.17
4159,3,3,2,3.34,3.4
4160,3,3,5,1.6,4.91
4161,3,3,2,2.34,2.86
4162,3,4,2,4.54,1.16
4163,3,3,4,2.91,4.28
4164,2,3,4,3.98,1.89
4165,3,3,2,2.94,1.7
4166,2,3,5,2.86,1.28
4167,3,3,3,3.49,2.31
4168,4,3,1,2.04,2.3
4169,3,3,2,2.0,2.21
4170,4,3,5,4.96,3.37
4171,3,3,1,4.48,4.01
4172,3,3,1,3.95,4.75
4173,2,3,4,1.55,1.38
4174,3,3,3,1.12,1.6
4175,3,3,2,1.7,3.36
4176,3,3,3,4.75,1.39
4177,1,3,1,4.27,2.48
4178,3,3,2,3.09,3.5
4179,3,3,2,4.88,4.12
4180,2,4,3,1.59,1.87
4181,3,3,4,3.24,3.67
4182,1,3,5,1.73,3.58
4183,3,3,1,2.23,4.44
4184,3,4,2,4.76,2.25
4185,3,3,2,4.47,4.0
4186,3,3,3,1.41,4.01
4187,2,3,3,2.0,1.96
4188,2,3,5,3.38,3.48
4189,2,3,5,1.25,3.7
4190,3,3,4,3.2,2.1
4191,2,3,1,3.34,2.81
4192,2,3,1,2.16,2.74
4193,3,3,5,2.17,4.09
4194,2,3,5,1.92,1.0
4195,3,3,2,4.74,3.0
4196,3,4,1,2.56,1.74
4197,1,3,4,3.34,3.59
4198,3,3,3,2.21,3.72
4199,2,3,5,3.81,3.0
4200,2,3,3,1.41,3.17
4201,3,3,4,1.29,2.26
4202,3,3,4,3.98,2.25
4203,1,3,1,3.91,3.98
4204,3,4,1,2.06,1.53
4205,3,3,4,2.42,4.09
4206,3,3,1,4.83,3.62
4207,3,4,2,1.42,4.54
4208,3,3,4,1.73,2.04
4209,3,4,2,2.72,3.02
4210,2,3,1,2.13,1.16
4211,3,3,1,3.6,4.65
4212,3,3,3,3.76,3.7
4213,3,3,4,3.11,3.49
4214,3,3,4,3.44,3.93
4215,3,3,5,2.73,2.14
4216,3,3,4,4.04,3.42
4217,3,3,4,1.17,4.2
4218,3,3,2,2.25,1.36
4219,3,3,2,3.74,4.84
4220,3,3,2,2.32,4.57
4221,3,3,1,1.31,4.85
4222,4,3,5,2.38,4.23
4223,2,3,2,3.85,2.18
4224,3,3,3,1.49,3.33
4225,1,4,2,3.9,1.48
4226,2,3,1,4.1,4.02
4227,3,3,5,3.54,1.61
4228,3,3,2,1.98,4.47
4229,4,3,1,4.22,1.96
4230,1,3,2,1.86,1.64
4231,3,3,1,4.62,1.28
4232,3,3,5,3.83,3.85
4233,3,3,1,1.22,1.74
4234,3,3,2,4.2,1.79
4235,3,3,2,3.03,1.68
4236,4,3,1,2.81,2.22
4237,3,3,1,2.68,4.76
4238,3,3,3,3.43,2.95
4239,3,4,2,3.9,2.04
4240,2,3,1,4.58,1.68
4241,4,4,2,2.09,1.08
4242,3,4,2,3.52,2.46
4243,2,3,3,3.75,1.44
4244,3,3,5,3.7,1.11
4245,3,3,2,2.97,1.41
4246,3,3,4,2.56,2.27
4247,2,3,4,4.05,4.0
4248,2,4,1,2.2,1.27
4249,3,4,3,1.83,3.71
4250,2,3,3,3.18,3.48
4251,4,3,3,2.07,4.53
4252,2,3,1,1.13,1.74
4253,3,3,3,1.21,4.18
4254,2,3,1,3.78,4.46
4255,3,4,5,4.89,4.91
4256,2,4,3,2.82,4.23
4257,3,4,1,1.59,1.5
4258,3,3,3,4.27,4.79
4259,2,3,5,2.05,4.26
4260,2,3,4,4.98,1.85
4261,3,4,2,3.25,1.66
4262,3,3,5,1.93,4.75
4263,3,3,1,2.98,1.62
4264,3,3,2,2.34,4.11
4265,3,3,1,4.12,2.62
4266,3,3,5,1.42,3.9
4267,3,3,4,4.43,1.37
4268,3,3,3,4.07,3.9
4269,3,4,4,4.45,3.05
4270,3,3,2,4.58,4.6
4271,3,3,1,1.92,1.75
4272,3,3,5,3.08,1.44
4273,3,4,5,4.4,1.78
4274,3,4,1,2.51,1.31
4275,1,3,1,1.24,4.92
4276,3,3,3,2.17,1.49
4277,3,4,1,1.97,1.8
4278,2,3,4,4.48,4.24
4279,2,3,5,2.86,1.99
4280,3,4,2,3.73,1.89
4281,3,3,2,4.85,3.69
4282,2,3,5,2.2,2.6
4283,4,3,2,4.04,4.34
4284,4,3,2,1.09,3.55
4285,2,4,1,1.42,2.15
4286,1,3,5,1.65,3.39
4287,4,3,5,2.25,4.47
4288,4,4,1,2.61,2.46
4289,4,3,5,2.91,3.95
4290,4,3,1,1.98,2.66
4291,2,3,1,1.26,3.17
4292,3,3,2,3.71,3.93
4293,2,3,3,1.09,1.24
4294,3,4,5,4.24,2.82
4295,3,3,4,4.72,1.38
4296,4,3,1,3.84,3.9
4297,3,4,3,3.38,3.43
4298,3,3,5,3.63,2.31
4299,3,3,4,3.61,1.31
4300,2,3,2,4.73,4.7
4301,4,3,1,4.86,2.26
4302,2,3,3,2.71,2.1
4303,3,3,3,3.47,1.4
4304,3,3,2,4.21,3.31
4305,2,3,1,1.0,2.06
4306,3,3,1,3.11,4.37
4307,1,3,3,3.61,3.73
4308,4,3,5,3.87,1.02
4309,3,3,3,2.48,3.26
4310,1,3,3,2.18,1.93
4311,3,3,5,1.73,1.06
4312,3,3,4,3.23,3.48
4313,3,4,4,4.68,1.82
4314,4,3,3,4.58,4.6
4315,2,3,4,2.44,3.29
4316,3,3,3,2.03,1.84
4317,3,3,4,4.16,4.92
4318,4,3,4,3.9,3.19
4319,3,3,4,3.02,1.66
4320,2,3,5,2.56,3.07
4321,2,3,2,1.5,4.84
4322,3,3,4,4.14,2.7
4323,3,3,1,3.47,2.7
4324,3,4,3,2.51,2.84
4325,3,4,5,4.68,2.12
4326,3,3,4,3.64,1.65
4327,3,3,2,4.72,3.32
4328,2,3,4,2.9,4.58
4329,3,3,2,2.82,3.94
4330,3,4,3,4.75,1.38
4331,1,3,2,4.84,2.6
4332,4,3,4,4.84,1.02
4333,4,3,1,4.28,2.23
4334,3,3,3,2.85,3.68
4335,3,4,5,1.84,2.16
4336,2,3,4,2.53,4.36
4337,3,3,3,4.75,2.91
4338,1,3,5,2.45,3.68
4339,3,4,1,4.03,4.54
4340,2,3,5,4.69,3.73
4341,4,3,2,4.88,4.59
4342,3,3,5,4.79,4.23
4343,3,3,5,3.22,3.27
4344,3,3,4,2.97,2.19
4345,4,3,4,4.95,2.19
4346,2,4,4,1.87,4.5
4347,3,3,2,1.75,1.22
4348,1,3,1,4.85,4.77
4349,4,3,2,3.76,2.31
4350,3,3,3,3.15,3.96
4351,3,3,4,1.53,2.32
4352,4,3,2,3.05,4.81
4353,2,3,3,4.78,1.15
4354,3,3,1,3.41,2.41
4355,3,4,1,2.62,4.47
4356,2,3,5,3.2,2.1
4357,3,3,5,4.54,2.1
4358,3,3,5,4.65,4.6
4359,3,3,2,2.6,4.32
4360,3,3,3,3.43,1.42
4361,4,4,4,2.12,3.32
4362,3,3,2,2.8,1.89
4363,4,3,4,1.88,1.86
4364,2,3,4,3.13,3.46
4365,3,3,3,3.31,1.5
4366,3,3,3,2.35,2.88
4367,2,3,2,2.09,2.02
4368,2,3,5,1.6,4.42
4369,2,3,5,1.56,3.22
4370,2,3,5,3.85,1.86
4371,3,3,4,1.89,4.71
4372,2,3,2,1.47,4.29
4373,2,4,4,5.0,2.06
4374,3,4,2,2.04,4.84
4375,3,3,5,4.58,2.07
4376,3,3,2,3.44,2.17
4377,2,3,3,3.86,2.54
4378,3,3,1,3.24,1.66
4379,3,3,1,1.72,3.75
4380,3,3,2,4.39,3.23
4381,2,3,3,4.31,4.58
4382,3,4,1,2.4,1.96
4383,3,3,5,4.06,1.68
4384,3,3,1,3.17,2.43
4385,4,3,5,4.64,1.58
4386,4,4,2,4.21,4.78
4387,2,4,2,1.16,3.87
4388,3,4,1,4.52,4.18
4389,3,3,5,4.87,3.99
4390,2,3,4,3.97,1.97
4391,2,3,1,1.48,1.56
4392,3,3,1,4.23,2.72
4393,4,3,4,3.59,4.32
4394,2,3,5,2.36,2.32
4395,2,3,1,4.54,1.04
4396,2,3,2,3.26,3.64
4397,2,3,3,4.41,1.8
4398,4,3,1,3.68,3.17
4399,3,3,2,2.15,1.06
4400,2,3,1,4.9,3.04
4401,3,3,3,3.28,2.57
4402,2,3,4,3.07,4.52
4403,3,3,3,2.61,3.89
4404,3,3,2,1.55,1.14
4405,2,3,3,3.74,4.16
4406,3,3,3,2.72,4.16
4407,2,3,1,4.74,3.65
4408,3,4,1,4.86,4.72
4409,2,3,1,4.07,4.21
4410,4,3,5,1.97,1.88
